IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.929510E-04,1.09876257,1.06607827,1.0778454411764706
0.0003,+1.089838E-03,1.09862368,1.01430032,1.0249854411764707
0.0005,+1.285571E-03,1.09856962,0.962360457,0.9721254411764707
0.001,+1.774260E-03,1.09859293,0.832545797,0.8399754411764706
0.002,+2.749718E-03,1.09854463,0.57301025,0.5756754411764706
0.003,+3.724949E-03,1.09869065,0.313520007,0.31137544117647065
0.004,+4.702206E-03,1.09870414,0.0532984357,0.04707544117647067
0.005,+5.675881E-03,1.09877378,-0.206115043,-0.2172245588235293
0.006,+6.646859E-03,1.0988047,-0.464848828,-0.4815245588235293
0.007,+7.620336E-03,1.09878641,-0.724289116,-0.7458245588235293
0.008,+8.595547E-03,1.09877789,-0.983748157,-1.0101245588235295
0.009,+9.570557E-03,1.09905529,-1.24317425,-1.2744245588235295
0.01,+1.049995E-02,1.09872103,-1.50236379,-1.5387245588235294
