IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.051323E-04,0.705391672,0.672027974,0.6762907352941177
0.0003,+1.103280E-03,0.705224811,0.620098079,0.6234307352941176
0.0005,+1.297995E-03,0.705187428,0.568162866,0.5705707352941176
0.001,+1.786310E-03,0.705104522,0.438408053,0.43842073529411757
0.002,+2.764422E-03,0.705051535,0.178074285,0.17412073529411753
0.003,+3.740343E-03,0.705279947,-0.0813743944,-0.09017926470588244
0.004,+4.710327E-03,0.705000069,-0.340239596,-0.35447926470588254
0.005,+5.685105E-03,0.704965542,-0.599562966,-0.6187792647058825
0.006,+6.660630E-03,0.705162514,-0.859057985,-0.8830792647058825
0.007,+7.633630E-03,0.705347832,-1.11848506,-1.1473792647058825
0.008,+8.607947E-03,0.705281575,-1.37794603,-1.4116792647058827
0.009,+9.583680E-03,0.705295421,-1.63738226,-1.6759792647058827
0.01,+1.049994E-02,0.705047992,-1.89655253,-1.9402792647058826
