IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.927481E-04,0.999639658,0.967595571,0.9774567647058824
0.0003,+1.088969E-03,0.999528549,0.915681861,0.9245967647058824
0.0005,+1.287188E-03,0.999653705,0.863724408,0.8717367647058823
0.001,+1.775513E-03,0.999629642,0.733957605,0.7395867647058824
0.002,+2.751109E-03,0.999773845,0.474427028,0.47528676470588227
0.003,+3.727934E-03,0.999625851,0.214225098,0.2109867647058823
0.004,+4.703162E-03,0.999824282,-0.0452350231,-0.05331323529411769
0.005,+5.673932E-03,0.999879365,-0.303958709,-0.3176132352941179
0.006,+6.648190E-03,0.999872237,-0.563401973,-0.5819132352941179
0.007,+7.622359E-03,0.999830899,-0.822894187,-0.8462132352941178
0.008,+8.597173E-03,0.999967658,-1.08236348,-1.110513235294118
0.009,+9.571502E-03,0.999973369,-1.34160191,-1.3748132352941176
0.01,+1.049994E-02,0.999800654,-1.60106046,-1.639113235294118
