IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.978602E-04,1.59717818,1.55906788,1.5797888235294117
0.0003,+1.094382E-03,1.59702017,1.50701578,1.5269288235294118
0.0005,+1.290639E-03,1.59698894,1.45502901,1.474068823529412
0.001,+1.779190E-03,1.59683301,1.32516005,1.341918823529412
0.002,+2.755737E-03,1.59689085,1.06548421,1.077618823529412
0.003,+3.729955E-03,1.59697586,0.806136779,0.8133188235294119
0.004,+4.703680E-03,1.59702314,0.546655667,0.5490188235294118
0.005,+5.679103E-03,1.59752712,0.287167958,0.2847188235294118
0.006,+6.655231E-03,1.59750593,0.027045647,0.020418823529411823
0.007,+7.629778E-03,1.59771939,-0.232363385,-0.24388117647058816
0.008,+8.601772E-03,1.59778454,-0.491108081,-0.5081811764705884
0.009,+9.576073E-03,1.59770028,-0.750520313,-0.7724811764705883
0.01,+1.049993E-02,1.59735494,-1.00995822,-1.0367811764705883
