IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.950784E-04,1.29802838,1.26333103,1.2786227941176471
0.0003,+1.091873E-03,1.29783104,1.21133337,1.2257627941176472
0.0005,+1.289417E-03,1.29814165,1.15935728,1.172902794117647
0.001,+1.778309E-03,1.29808166,1.02956789,1.040752794117647
0.002,+2.753667E-03,1.29805481,0.769961391,0.7764527941176471
0.003,+3.726548E-03,1.29812431,0.510676094,0.512152794117647
0.004,+4.704513E-03,1.29815498,0.25033373,0.24785279411764694
0.005,+5.679451E-03,1.2983263,-0.00913629337,-0.016447205882353044
0.006,+6.652726E-03,1.29828453,-0.267881367,-0.280747205882353
0.007,+7.626798E-03,1.29856322,-0.527384059,-0.5450472058823532
0.008,+8.601000E-03,1.29858388,-0.786648779,-0.809347205882353
0.009,+9.574586E-03,1.29880464,-1.0460701,-1.0736472058823525
0.01,+1.049994E-02,1.29843288,-1.30548354,-1.337947205882353
