VIN,ITOT,VOUT,VDROP
3.3,-6.346710E-09,1.01483189e-06,9.1410859e-05
3.2,-9.068266E-09,-5.12669845e-06,9.609774e-05
3.1,-7.757897E-09,3.61965926e-06,0.000102905671
3.0,-8.614684E-09,1.0518857e-05,0.000107803823
2.9,-8.362669E-09,1.36020656e-05,0.000110414132
2.8,-8.715517E-09,1.3369788e-05,9.55973613e-05
2.7,-6.699501E-09,2.38444017e-05,7.33110475e-05
2.6,-8.463495E-09,2.30065432e-05,7.48511021e-05
2.5,-7.858688E-09,5.31473269e-06,9.04490198e-05
2.4,-7.757890E-09,-3.90724105e-06,9.95447937e-05
2.3,-8.564271E-09,1.22249913e-05,7.0589543e-05
2.2,-6.901097E-09,2.02136816e-06,9.05768944e-05
2.1,-7.757897E-09,-3.36802519e-06,9.38154569e-05
2.0,-9.773871E-09,-2.82604413e-06,9.73514668e-05
1.9,-9.421115E-09,4.53770882e-06,9.97894233e-05
1.8,-7.102706E-09,7.33886606e-06,0.000104192756
1.7,-9.773892E-09,1.09059863e-05,0.00010764537
1.6,-9.471485E-09,1.61267019e-05,0.00010340049
1.5,-8.917077E-09,1.26591292e-05,9.0893801e-05
1.4,-1.007628E-08,2.17068947e-05,7.39309611e-05
1.3,-1.138667E-08,2.68391236e-05,7.1273394e-05
1.2,-1.148747E-08,1.68567172e-05,8.77441947e-05
