VIN,ITOT,VOUT,VDROP
3.3,-8.312313E-09,1.2841633e-05,0.000100161927
3.2,-7.606694E-09,1.0214684e-05,8.58427554e-05
3.1,-9.925117E-09,2.27963873e-05,7.15819609e-05
3.0,-7.858688E-09,2.41098618e-05,7.57851424e-05
2.9,-7.858709E-09,7.38863983e-06,9.10077761e-05
2.8,-8.161102E-09,-2.87858311e-06,9.44159114e-05
2.7,-7.707499E-09,-4.23906619e-06,9.53805305e-05
2.6,-6.951510E-09,7.92509048e-06,0.000105632735
2.5,-6.901132E-09,1.39228299e-05,0.000105349187
2.4,-7.858731E-09,1.19844181e-05,8.597063e-05
2.3,-8.614698E-09,2.02662206e-05,7.93461712e-05
2.2,-8.413096E-09,2.27632048e-05,7.04338696e-05
2.1,-5.741931E-09,1.89555112e-05,8.33658806e-05
2.0,-7.959528E-09,-1.16968363e-06,9.2236484e-05
1.9,-8.513908E-09,-3.13021717e-06,9.52776748e-05
1.8,-9.370709E-09,1.65912571e-07,0.000102046687
1.7,-1.113467E-08,1.46279584e-05,0.000106994877
1.6,-9.017882E-09,1.28775807e-05,8.89979215e-05
1.5,-1.184026E-08,2.00035257e-05,7.24131456e-05
1.4,-1.068108E-08,2.48509379e-05,7.11816579e-05
1.3,-8.715496E-09,1.23024171e-05,8.40497315e-05
1.2,-1.199146E-08,-1.37154392e-06,9.34346131e-05
