VIN,ITOT,VOUT,VDROP
3.3,+3.184888E-03,1.99623015,0.508992555
3.2,+3.173253E-03,1.99606568,0.508947896
3.1,+3.162811E-03,1.99610166,0.508965396
3.0,+3.138614E-03,1.99636335,0.508939179
2.9,+3.017936E-03,1.96670679,0.508943496
2.8,+2.824565E-03,1.86818473,0.508944491
2.7,+2.621021E-03,1.7693467,0.508940382
2.6,+2.417255E-03,1.6706056,0.508914588
2.5,+2.214193E-03,1.5719828,0.508915797
2.4,+2.011601E-03,1.4734735,0.508896919
2.3,+1.808698E-03,1.37509168,0.508889191
2.2,+1.606999E-03,1.27705954,0.508893522
2.1,+1.405020E-03,1.17913453,0.508862092
2.0,+1.203980E-03,1.0814323,0.508851382
