VREF,IREF,VDD,IDD
+0.000000E+00,-1.545409E-05,+1.800000E+00,+1.226915E-04
+1.000000E-03,-1.539769E-05,+1.800000E+00,+1.242966E-04
+2.000000E-03,-1.540078E-05,+1.800000E+00,+1.218750E-04
+3.000000E-03,-1.539242E-05,+1.800000E+00,+1.213354E-04
+4.000000E-03,-1.539566E-05,+1.800000E+00,+1.222406E-04
+5.000000E-03,-1.538364E-05,+1.800000E+00,+1.220099E-04
+6.000000E-03,-1.534944E-05,+1.800000E+00,+1.222612E-04
+7.000000E-03,-1.539823E-05,+1.800000E+00,+1.223203E-04
+8.000000E-03,-1.539169E-05,+1.800000E+00,+1.224389E-04
+9.000000E-03,-1.541314E-05,+1.800000E+00,+1.208970E-04
+1.000000E-02,-1.538722E-05,+1.800000E+00,+1.214092E-04
+1.100000E-02,-1.536557E-05,+1.800000E+00,+1.219247E-04
+1.200000E-02,-1.535901E-05,+1.800000E+00,+1.209781E-04
+1.300000E-02,-1.537530E-05,+1.800000E+00,+1.218497E-04
+1.400000E-02,-1.534599E-05,+1.800000E+00,+1.213788E-04
+1.500000E-02,-1.532094E-05,+1.800000E+00,+1.210516E-04
+1.600000E-02,-1.534689E-05,+1.800000E+00,+1.201513E-04
+1.700000E-02,-1.529282E-05,+1.800000E+00,+1.200681E-04
+1.800000E-02,-1.528315E-05,+1.800000E+00,+1.194599E-04
+1.900000E-02,-1.529184E-05,+1.800000E+00,+1.181147E-04
+2.000000E-02,-1.528830E-05,+1.800000E+00,+1.188069E-04
+2.100000E-02,-1.532678E-05,+1.800000E+00,+1.190678E-04
+2.200000E-02,-1.534433E-05,+1.800000E+00,+1.189439E-04
+2.300000E-02,-1.530781E-05,+1.800000E+00,+1.190068E-04
+2.400000E-02,-1.531538E-05,+1.800000E+00,+1.193319E-04
+2.500000E-02,-1.532210E-05,+1.800000E+00,+1.198736E-04
+2.600000E-02,-1.530924E-05,+1.800000E+00,+1.189274E-04
+2.700000E-02,-1.532465E-05,+1.800000E+00,+1.198730E-04
+2.800000E-02,-1.536177E-05,+1.800000E+00,+1.194027E-04
+2.900000E-02,-1.530961E-05,+1.800000E+00,+1.202885E-04
+3.000000E-02,-1.529830E-05,+1.800000E+00,+1.185077E-04
+3.100000E-02,-1.530924E-05,+1.800000E+00,+1.188491E-04
+3.200000E-02,-1.531399E-05,+1.800000E+00,+1.192679E-04
+3.300000E-02,-1.531138E-05,+1.800000E+00,+1.190576E-04
+3.400000E-02,-1.534238E-05,+1.800000E+00,+1.196542E-04
+3.500000E-02,-1.528058E-05,+1.800000E+00,+1.209752E-04
+3.600000E-02,-1.528367E-05,+1.800000E+00,+1.175261E-04
+3.700000E-02,-1.527580E-05,+1.800000E+00,+1.170061E-04
+3.800000E-02,-1.529671E-05,+1.800000E+00,+1.174201E-04
+3.900000E-02,-1.535785E-05,+1.800000E+00,+1.178254E-04
+4.000000E-02,-1.533404E-05,+1.800000E+00,+1.214775E-04
+4.100000E-02,-1.533868E-05,+1.800000E+00,+1.193327E-04
+4.200000E-02,-1.534191E-05,+1.800000E+00,+1.198542E-04
+4.300000E-02,-1.532962E-05,+1.800000E+00,+1.197833E-04
+4.400000E-02,-1.534545E-05,+1.800000E+00,+1.196511E-04
+4.500000E-02,-1.532059E-05,+1.800000E+00,+1.182048E-04
+4.600000E-02,-1.530186E-05,+1.800000E+00,+1.189420E-04
