IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.699180E-04,1.48104505,1.43618738,1.4292058088235293
0.0003,+4.596815E-04,1.48046953,1.38364149,1.3763458088235294
0.0005,+6.519934E-04,1.48010026,1.33103386,1.3234858088235293
0.001,+1.130175E-03,1.47955545,1.19963695,1.1913358088235293
0.002,+2.091398E-03,1.47853854,0.937125898,0.9270358088235293
0.003,+3.051691E-03,1.47815806,0.674892565,0.6627358088235293
0.004,+4.013970E-03,1.47756917,0.412652273,0.39843580882352936
0.005,+4.980082E-03,1.47714022,0.149674319,0.13413580882352916
0.006,+5.942711E-03,1.47684779,-0.112465564,-0.13016419117647082
0.007,+6.905256E-03,1.47654078,-0.374184085,-0.3944641911764708
0.008,+7.868801E-03,1.47630197,-0.636253725,-0.658764191176471
0.009,+8.834756E-03,1.47596384,-0.89837521,-0.9230641911764705
0.01,+9.801878E-03,1.47573102,-1.16049148,-1.187364191176471
