IL,ITOT,VOUT,VDROP,VISET
0.0001,+6.630915E-05,1.57686956,1.58909811,1.5797888235294117
0.0003,+6.581785E-05,1.52460327,1.53625705,1.5269288235294118
0.0005,+8.347461E-05,1.47704476,1.48359224,1.474068823529412
0.001,+5.398917E-04,1.47060758,1.35208205,1.341918823529412
0.002,+1.488859E-03,1.46820899,1.08930372,1.077618823529412
0.003,+2.442120E-03,1.46701154,0.82697933,0.8133188235294119
0.004,+3.396725E-03,1.46597302,0.564535401,0.5490188235294118
0.005,+4.352986E-03,1.46530679,0.302186514,0.2847188235294118
0.006,+5.311228E-03,1.4646873,0.0391834807,0.020418823529411823
0.007,+6.267027E-03,1.46402826,-0.223079445,-0.24388117647058816
0.008,+7.220397E-03,1.46350044,-0.484668145,-0.5081811764705884
0.009,+8.177380E-03,1.46307701,-0.746967324,-0.7724811764705883
0.01,+9.134338E-03,1.46249955,-1.0092308,-1.0367811764705883
