IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.045716E-04,1.43995047,1.38515504,1.3790114705882353
0.0003,+4.958158E-04,1.43987287,1.33249677,1.3261514705882351
0.0005,+6.906487E-04,1.43992573,1.27995965,1.2732914705882352
0.001,+1.171403E-03,1.43978033,1.14865313,1.1411414705882352
0.002,+2.137171E-03,1.43957895,0.886186003,0.8768414705882351
0.003,+3.101573E-03,1.43962979,0.62392209,0.6125414705882352
0.004,+4.068134E-03,1.43953419,0.361682007,0.34824147058823507
0.005,+5.036740E-03,1.43949793,0.0989106159,0.08394147058823509
0.006,+6.002087E-03,1.43955089,-0.163209879,-0.1803585294117649
0.007,+6.967416E-03,1.4394364,-0.424791219,-0.44465852941176487
0.008,+7.934289E-03,1.43932346,-0.687028595,-0.7089585294117651
0.009,+8.901628E-03,1.43923628,-0.948911298,-0.9732585294117646
0.01,+9.872018E-03,1.43925042,-1.21099815,-1.237558529411765
