IL,ITOT,VOUT,VDROP,VISET
0.0001,+6.663211E-05,1.67723405,1.69070356,1.6801774999999999
0.0003,+6.608092E-05,1.62458447,1.63691165,1.6273175
0.0005,+6.584896E-05,1.57204955,1.58386707,1.5744574999999998
0.001,+1.843652E-04,1.47322565,1.45216861,1.4423074999999999
0.002,+1.127179E-03,1.46902242,1.18917333,1.1780074999999999
0.003,+2.081174E-03,1.46749963,0.92659333,0.9137074999999999
0.004,+3.034234E-03,1.46643327,0.66430302,0.6494074999999999
0.005,+3.989317E-03,1.4655919,0.40191787,0.38510749999999994
0.006,+4.948100E-03,1.46493972,0.138851892,0.12080749999999973
0.007,+5.903922E-03,1.4642243,-0.123408372,-0.14349250000000024
0.008,+6.858156E-03,1.46362628,-0.385166554,-0.4077925
0.009,+7.814174E-03,1.46311501,-0.647370627,-0.6720925
0.01,+8.770806E-03,1.46259381,-0.909535382,-0.9363925
