IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.701373E-05,1.48451296,1.48785351,1.4794001470588236
0.0003,+2.722717E-04,1.48001066,1.43506176,1.4265401470588235
0.0005,+4.598021E-04,1.47890348,1.38232033,1.3736801470588236
0.001,+9.344558E-04,1.47752867,1.25112432,1.2415301470588234
0.002,+1.888149E-03,1.47598463,0.988578683,0.9772301470588235
0.003,+2.844838E-03,1.47491872,0.726277979,0.7129301470588235
0.004,+3.802629E-03,1.47433232,0.463833024,0.4486301470588234
0.005,+4.764600E-03,1.47386713,0.200712066,0.18433014705882345
0.006,+5.724068E-03,1.47284967,-0.0614583713,-0.07996985294117676
0.007,+6.683284E-03,1.47259571,-0.323066333,-0.34426985294117673
0.008,+7.645889E-03,1.47215695,-0.585393545,-0.6085698529411765
0.009,+8.607616E-03,1.47175959,-0.847553565,-0.8728698529411765
0.01,+9.572489E-03,1.47176169,-1.10964551,-1.137169852941177
