IL,ITOT,VOUT,VDROP,VISET
0.0001,+6.689336E-05,1.5269855,1.53898644,1.5295944852941177
0.0003,+8.039871E-05,1.47863828,1.486312,1.4767344852941178
0.0005,+2.562171E-04,1.47419334,1.43364104,1.4238744852941176
0.001,+7.276122E-04,1.47207629,1.30212748,1.2917244852941177
0.002,+1.679437E-03,1.47035675,1.03941145,1.0274244852941177
0.003,+2.634251E-03,1.46946098,0.776886037,0.7631244852941176
0.004,+3.589295E-03,1.46869146,0.514702991,0.4988244852941177
0.005,+4.548268E-03,1.46820479,0.251564267,0.23452448529411773
0.006,+5.504704E-03,1.46760949,-0.0106618156,-0.029775514705882244
0.007,+6.458554E-03,1.46719421,-0.272280416,-0.2940755147058822
0.008,+7.415344E-03,1.46679771,-0.534587972,-0.5583755147058824
0.009,+8.371092E-03,1.46618021,-0.796643482,-0.8226755147058824
0.01,+9.328340E-03,1.46570773,-1.0588809,-1.0869755147058824
