time,IL
0,0.0001
9.999999999999999e-12,0.0001
1.188263485449517e-11,0.0001037464433604454
1.564790456348552e-11,0.0001112393300813362
1.857687351903001e-11,0.0001170679783028697
2.244105193485597e-11,0.0001247576933503634
2.92822749718564e-11,0.0001383717271939943
3.921746180337476e-11,0.0001581427489887158
4.86854764123663e-11,0.0001769840980606089
5.838035992882366e-11,0.0001962769162583591
6.856998873093141e-11,0.0002165542775745535
7.951742647201234e-11,0.0002383396786793046
9.203082757899952e-11,0.000263241346882209
1.072300523238758e-10,0.0002934878041245128
1.291372121267028e-10,0.0003370830521321386
1.479417369357666e-10,0.0003745040565021754
1.647838441279721e-10,0.0004080198498146645
1.823146861427352e-10,0.000442906225424043
2.008745712326395e-10,0.0004798403967529527
2.221379133541988e-10,0.0005221544475748557
2.498629191780804e-10,0.0005773272091643801
2.72521118584845e-10,0.0006224170259838416
2.949404601940277e-10,0.0006670315157861152
3.201506381843831e-10,0.0007171997699869223
3.539014656604466e-10,0.0007843639166642888
4.085931018532489e-10,0.0008932002726879652
4.52076445689071e-10,0.0009797321269212512
5.09592485516241e-10,0.00109418904617732
5.756376647344493e-10,0.001225618952821554
6.375320753164457e-10,0.001348788829879727
7.201230568286377e-10,0.001513144883088989
8.351995872402043e-10,0.001742147178608007
9.990976575009857e-10,0.002068304338426962
1.154052846804873e-09,0.002376665165141698
1.284871589864977e-09,0.002636994463831303
1.420933357700129e-09,0.002907757381823257
1.575804566840753e-09,0.003215951088013098
1.793184906568936e-09,0.003648537964072182
2.05527408121083e-09,0.004170095421609552
2.345322707637102e-09,0.004747292188197833
2.648089048487374e-09,0.005349797206489875
2.924017681171887e-09,0.005898895185532054
3.173324971183445e-09,0.006395016692655056
3.411900243424886e-09,0.006869781484415523
3.648839712951549e-09,0.007341291028773582
3.887946267553315e-09,0.007817113072431098
4.133047852685923e-09,0.008304865226844985
4.388723120404847e-09,0.008813659009605644
4.659395498438884e-09,0.00935229704189338
4.932880253830174e-09,0.009896531705122046
5.210299645582318e-09,0.01044859629470881
5.494294476613671e-09,0.01101374600846121
5.787969106838906e-09,0.01159815852260942
6.097814682382376e-09,0.01221475121794093
6.432495435209917e-09,0.01288076591606774
6.729995613095895e-09,0.01347279127006083
6.997726721235858e-09,0.01400557617525936
7.247650183727886e-09,0.01450292386561849
7.483168191041512e-09,0.01497160470017261
7.707434567270747e-09,0.01541789478886879
7.922427061551249e-09,0.01584572985248699
8.129290164333829e-09,0.01625738742702432
8.328998964374229e-09,0.01665480793910472
8.522718734355494e-09,0.01704031028136743
8.711935586136656e-09,0.01741685181641195
8.89835292694872e-09,0.01778782232462795
9.084873489286158e-09,0.01815899824367945
9.276355814694355e-09,0.01854004807124177
9.477810444352448e-09,0.01894094278426137
9.675360538340537e-09,0.01933406747129767
9.870738221357604e-09,0.01972286906050163
1.001e-08,0.02
1.001951662724989e-08,0.02
1.003015810195947e-08,0.02
1.004273768378183e-08,0.02
1.005797332133535e-08,0.02
1.007302204395337e-08,0.02
1.008732680955426e-08,0.02
1.010266092987424e-08,0.02
1.011990988149147e-08,0.02
1.014038137470075e-08,0.02
1.016622556264618e-08,0.02
1.02020578420274e-08,0.02
1.026812133847657e-08,0.02
1.03367830844629e-08,0.02
1.040525973954149e-08,0.02
1.048608558212629e-08,0.02
1.058903109102827e-08,0.02
1.073543517441856e-08,0.02
1.090462829178763e-08,0.02
1.110320077873893e-08,0.02
1.12797549750224e-08,0.02
1.145041547006275e-08,0.02
1.16288911566478e-08,0.02
1.181855360301261e-08,0.02
1.200094335093162e-08,0.02
1.218059511432876e-08,0.02
1.236266770898272e-08,0.02
1.255247493954305e-08,0.02
1.275109344680595e-08,0.02
1.293981358896618e-08,0.02
1.312772346349054e-08,0.02
1.332547543890092e-08,0.02
1.354301325818104e-08,0.02
1.377408602671044e-08,0.02
1.403199797608861e-08,0.02
1.430418885714886e-08,0.02
1.458583347564355e-08,0.02
1.487656780309156e-08,0.02
1.517319532909075e-08,0.02
1.547469639328392e-08,0.02
1.578326046188417e-08,0.02
1.610368782283161e-08,0.02
1.644362380050207e-08,0.02
1.681553476693631e-08,0.02
1.719069686640644e-08,0.02
1.757188819051452e-08,0.02
1.797037232410538e-08,0.02
1.840148015697261e-08,0.02
1.884504243675718e-08,0.02
1.926000268951875e-08,0.02
1.96682153793098e-08,0.02
2.008847683193048e-08,0.02
2.054252707799981e-08,0.02
2.107138561802915e-08,0.02
2.16069119552444e-08,0.02
2.217462328259579e-08,0.02
2.281862775632593e-08,0.02
2.343382920309024e-08,0.02
2.404177155581371e-08,0.02
2.468796128411257e-08,0.02
2.543245525855627e-08,0.02
2.622578312677283e-08,0.02
2.710405914728404e-08,0.02
2.803220146227024e-08,0.02
2.89396444584548e-08,0.02
2.995438046273683e-08,0.02
3.114039084049815e-08,0.02
3.250403002532684e-08,0.02
3.389024587290303e-08,0.02
3.54190885488231e-08,0.02
3.730915275821537e-08,0.02
3.973642603774047e-08,0.02
4.218421854494737e-08,0.02
4.544784267959129e-08,0.02
4.974218460473837e-08,0.02
5.530502895746827e-08,0.02
6.410129319164536e-08,0.02
7.65419182720715e-08,0.02
8.674402667755027e-08,0.02
9.767734395286919e-08,0.02
1.108910710867768e-07,0.02
1.264566857785287e-07,0.02
1.453936168911316e-07,0.02
1.696725999008686e-07,0.02
2.022458414264432e-07,0.02
2.45288622043816e-07,0.02
3.045022926537052e-07,0.02
3.936313814567658e-07,0.02
4.936313814567658e-07,0.02
5.936313814567658e-07,0.02
6.936313814567658e-07,0.02
7.936313814567658e-07,0.02
