time,VOUT
0,0.1114181323551252
9.999999999999999e-12,0.1114181323548667
1.193820718546097e-11,0.1112111868018283
1.581462155638291e-11,0.1110834400159427
1.879945557068878e-11,0.1109861876384889
2.280863322205027e-11,0.1108594665152045
3.003883992336863e-11,0.1106400922796642
4.020085628679405e-11,0.1103425954551054
5.000046324275917e-11,0.1100562864164586
6.006063122842114e-11,0.1097499577872492
7.064579450792674e-11,0.1094008837649106
8.208065239537781e-11,0.1089808033705694
9.527862610235666e-11,0.108430746054036
1.115065836783848e-10,0.1076571484521362
1.370158360119317e-10,0.106265167620364
1.557561908339142e-10,0.1051449493042354
1.730432780029743e-10,0.1040723387154717
1.914474513340333e-10,0.1029184716194212
2.10833726089704e-10,0.1017088985744649
2.339916100822609e-10,0.1002789301154883
2.587926206950365e-10,0.09875498869781953
2.809629505375381e-10,0.09738493923191927
3.038566172481037e-10,0.09594977776465158
3.304178041467844e-10,0.0942520040197225
3.709037115222115e-10,0.09161102755542859
4.147157890801783e-10,0.08871581872247872
4.564590561347822e-10,0.08594510737899966
5.152469767933991e-10,0.08203442902521396
5.801103175083761e-10,0.07769730964536295
6.406582401412307e-10,0.07362323129200832
7.261485325985406e-10,0.06783990089299147
8.349559092990078e-10,0.06044811590611445
9.525184021088112e-10,0.05243484191456971
1.093005768439264e-09,0.04283365744140063
1.308086669112853e-09,0.02810648491903124
1.535260732156167e-09,0.01253840810728818
1.712183365028744e-09,0.0004177603945836904
1.892207827683576e-09,-0.01189961781935541
2.087289549489677e-09,-0.02521222021039257
2.324202573254942e-09,-0.04129208529706374
2.625114761159477e-09,-0.06147137851524717
2.948453240863106e-09,-0.08263596584847255
3.271484558736169e-09,-0.1029103280406026
3.559263205498166e-09,-0.1198713652523565
3.821387050782205e-09,-0.1340568456290669
4.073260367912582e-09,-0.1461992230238921
4.320637887985574e-09,-0.1563557359577685
4.567197501420227e-09,-0.1643906020407096
4.81728401626767e-09,-0.1700795064773528
5.075974874318638e-09,-0.1730459003480639
5.342788858080302e-09,-0.1727310608237289
5.613592829384435e-09,-0.1687187129640777
5.89102533654626e-09,-0.1606584189534429
6.183138522664121e-09,-0.147882338942255
6.479945733383439e-09,-0.1305748056917774
6.784850035431188e-09,-0.1086112580362222
7.086844913472064e-09,-0.08319531287994104
7.354195198875061e-09,-0.05817703596396899
7.597524847908832e-09,-0.03384253157854206
7.825824614907281e-09,-0.01011593607775627
8.042785741780824e-09,0.012801530579906
8.251750267632555e-09,0.03479868576633361
8.455131596517345e-09,0.05573499042852958
8.654787334569e-09,0.07544502527050226
8.852597022893685e-09,0.09377517029903526
9.050848643770968e-09,0.1105926645084612
9.252323587654455e-09,0.1257533372397028
9.46050070183619e-09,0.1390657456783494
9.675706129866468e-09,0.1500572552698644
9.842853064933235e-09,0.1565433997755538
1.001e-08,0.16118251048709
1.002085615477209e-08,0.1618976476157059
1.003227333978421e-08,0.1624734956117001
1.004624897288527e-08,0.1631318019436123
1.006386080349761e-08,0.1638981344426513
1.007951841859924e-08,0.1645334274591169
1.009464975868674e-08,0.1651172614040617
1.011111925652752e-08,0.165728672382029
1.012996127120947e-08,0.1664057393494336
1.015309954174651e-08,0.1672121569725971
1.018380782278293e-08,0.1682472193162096
1.02308659209463e-08,0.1697633364224922
1.030588470246684e-08,0.1720123295195136
1.03862896204408e-08,0.174194343645732
1.047881676033279e-08,0.1764045875261975
1.059555351288902e-08,0.1787049228365701
1.07498960709613e-08,0.1808310368142991
1.093189604610161e-08,0.1818738354406916
1.113536354280436e-08,0.1810496419295132
1.135708394325853e-08,0.1777475856941758
1.155819203455712e-08,0.1726950066746683
1.175857009748894e-08,0.1659296920640642
