time,VOUT
0,0.1046943942010206
9.999999999999999e-12,0.1046943942038761
1.185132545452366e-11,0.1044853253419197
1.555397636357099e-11,0.104352452493194
1.845032029160611e-11,0.1042496002858105
2.223141299824176e-11,0.1041196469549635
2.885321591842251e-11,0.1039020305451788
3.866810700796188e-11,0.1035933301507023
4.795533325235595e-11,0.1033049327181552
5.745320980502651e-11,0.1030006170145119
6.743262031304749e-11,0.1026571982680662
7.812252912984294e-11,0.1022497537111186
9.027781398730463e-11,0.1017257788965156
1.04953741586275e-10,0.1010017979614478
1.252425831625043e-10,0.09985283780354849
1.443094341372326e-10,0.09865151420844775
1.610382472511317e-10,0.09753292692659252
1.781608885554275e-10,0.09635554094640079
1.964400905691099e-10,0.09508640068111986
2.17011669311029e-10,0.09365793289818115
2.435542252098364e-10,0.09181390933493919
2.66575257063967e-10,0.09020176918141304
2.888994645439353e-10,0.08861489450548712
3.135124788641576e-10,0.08683015100507413
3.44895885130523e-10,0.08450362527998659
4.011009236393127e-10,0.0802492619246233
4.457008930829023e-10,0.07682951249281902
5.018012080836179e-10,0.07250129296085343
5.659397424970687e-10,0.06752340053300225
6.276192029092525e-10,0.06271099295078955
7.04450776660476e-10,0.05669734052382788
8.436335815125371e-10,0.04579833280254586
9.714224760479844e-10,0.03580456945121185
1.086661568185549e-09,0.02680760214271934
1.20916297240879e-09,0.01726063561691563
1.353129737088814e-09,0.006065945203915841
1.581623842493343e-09,-0.01161726649386268
1.84104726807198e-09,-0.03148156659837584
2.1304463155003e-09,-0.05319947081436932
2.431596801464782e-09,-0.07503669291236487
2.702993956251453e-09,-0.09375698119350753
2.957932745404152e-09,-0.1102131086579538
3.201476791750839e-09,-0.1246218872354242
3.444174553482655e-09,-0.1374160722385364
3.691409686518829e-09,-0.148553390203333
3.947179237393177e-09,-0.1577725729070766
4.215918134083104e-09,-0.1646557847513187
4.493338740791748e-09,-0.1685023137364677
4.77275244886215e-09,-0.1688500503976265
5.055883758337834e-09,-0.1654919341309541
5.345043094775623e-09,-0.1581940981408374
5.643436913205958e-09,-0.1466465781554592
5.956262667610212e-09,-0.1303518072838989
6.293421289629885e-09,-0.1083320586739832
6.626679568464809e-09,-0.08248161654334414
6.931067983602275e-09,-0.05579257089791622
7.21463872370359e-09,-0.0287409665472034
7.483301427386033e-09,-0.001603830006555456
7.739497342578457e-09,0.02521269573441778
7.985002726675886e-09,0.05134713066575401
8.220689560758982e-09,0.07641732012655651
8.446951282347175e-09,0.1000474923658309
