time,IL
0,0.0001
9.999999999999999e-12,0.0001
1.185132545452366e-11,0.0001036841376545021
1.555397636357099e-11,0.0001110524129635063
1.845032029160611e-11,0.0001168161373802962
2.223141299824176e-11,0.0001243405118665011
2.885321591842251e-11,0.0001375178996776608
3.866810700796188e-11,0.0001570495329458442
4.795533325235595e-11,0.0001755311131721883
5.745320980502651e-11,0.0001944318875120028
6.743262031304749e-11,0.0002142909144229645
7.812252912984294e-11,0.0002355638329683875
9.027781398730463e-11,0.0002597528498347362
1.04953741586275e-10,0.0002889579457566872
1.252425831625043e-10,0.0003293327404933835
1.443094341372326e-10,0.000367275773933093
1.610382472511317e-10,0.0004005661120297522
1.781608885554275e-10,0.0004346401682253007
1.964400905691099e-10,0.0004710157802325288
2.17011669311029e-10,0.0005119532219289478
2.435542252098364e-10,0.0005647729081675744
2.66575257063967e-10,0.0006105847615572944
2.888994645439353e-10,0.0006550099344424312
3.135124788641576e-10,0.0007039898329396736
3.44895885130523e-10,0.0007664428114097409
4.011009236393127e-10,0.0008782908380422323
4.457008930829023e-10,0.0009670447772349755
5.018012080836179e-10,0.0010786844040864
5.659397424970687e-10,0.001206320087569167
6.276192029092525e-10,0.001329062213789413
7.04450776660476e-10,0.001481957045554347
8.436335815125371e-10,0.001758930827209949
9.714224760479844e-10,0.002013230727335489
1.086661568185549e-09,0.002242556520689243
1.20916297240879e-09,0.002486334315093493
1.353129737088814e-09,0.002772828176806741
1.581623842493343e-09,0.003227531446561753
1.84104726807198e-09,0.003743784063463241
2.1304463155003e-09,0.004319688167845596
2.431596801464782e-09,0.004918977634914916
2.702993956251453e-09,0.005459057972940391
2.957932745404152e-09,0.005966386163354263
3.201476791750839e-09,0.006451038815584171
3.444174553482655e-09,0.006934007361430483
3.691409686518829e-09,0.007426005276172469
3.947179237393177e-09,0.007934986682412421
4.215918134083104e-09,0.008469777086825376
4.493338740791748e-09,0.009021844094175578
4.77275244886215e-09,0.009577877373235679
5.055883758337834e-09,0.01014130867909229
5.345043094775623e-09,0.01071673575860349
5.643436913205958e-09,0.01131053945727986
5.956262667610212e-09,0.01193306270854432
6.293421289629885e-09,0.01260400836636347
6.626679568464809e-09,0.01326719234124497
6.931067983602275e-09,0.01387292528736853
7.21463872370359e-09,0.01443723106017014
7.483301427386033e-09,0.0149718698404982
7.739497342578457e-09,0.01548169971173113
7.985002726675886e-09,0.01597025542608501
8.220689560758982e-09,0.01643927222591038
8.446951282347175e-09,0.01688953305187088
8.664343256470303e-09,0.0173221430803759
8.873669210023094e-09,0.01773870172794596
9.075993939958062e-09,0.01814132794051655
9.272681625507142e-09,0.01853273643475922
9.469148579071298e-09,0.01892370567235188
9.668446548901604e-09,0.01932030863231419
9.872612122158928e-09,0.01972659812309627
1.001e-08,0.02
1.001929412486701e-08,0.02
1.002976254760861e-08,0.02
1.00420519065818e-08,0.02
1.005671275562929e-08,0.02
1.007144369113255e-08,0.02
1.008536172083256e-08,0.02
1.010020429384553e-08,0.02
1.011680298418464e-08,0.02
1.013630224590272e-08,0.02
1.01605630052687e-08,0.02
1.019344415761186e-08,0.02
1.025251246859554e-08,0.02
1.031462241907383e-08,0.02
1.037328855660579e-08,0.02
1.043951053241255e-08,0.02
1.05204671805298e-08,0.02
1.063470924044657e-08,0.02
1.078458987681755e-08,0.02
1.092736267769432e-08,0.02
1.105704841054014e-08,0.02
1.118697354930004e-08,0.02
1.132332660315714e-08,0.02
1.147389799741178e-08,0.02
1.164725447462211e-08,0.02
1.182520360163595e-08,0.02
1.199752604958083e-08,0.02
1.216669390438004e-08,0.02
1.233451954426399e-08,0.02
1.250373579345295e-08,0.02
1.267875923089587e-08,0.02
1.286422944026641e-08,0.02
1.303578285378371e-08,0.02
1.320227804469054e-08,0.02
1.337315739948602e-08,0.02
1.355984493725157e-08,0.02
1.377245880646681e-08,0.02
1.400883300553839e-08,0.02
1.427436039045718e-08,0.02
1.455027940443715e-08,0.02
1.483127686344061e-08,0.02
1.511583178606218e-08,0.02
1.540281487722625e-08,0.02
1.569344000830128e-08,0.02
1.598971574073648e-08,0.02
1.629383070859577e-08,0.02
1.66083985071326e-08,0.02
1.693759982061943e-08,0.02
1.728892873789985e-08,0.02
1.764369907600716e-08,0.02
1.800034714568106e-08,0.02
1.836707647857807e-08,0.02
1.875382781932817e-08,0.02
1.91773943718858e-08,0.02
1.956499708722739e-08,0.02
1.993259208293572e-08,0.02
2.029897741773795e-08,0.02
2.067672601065215e-08,0.02
2.108648575359486e-08,0.02
2.15480155873876e-08,0.02
2.201452727728274e-08,0.02
2.25026824315181e-08,0.02
2.303985885049586e-08,0.02
2.358946364907215e-08,0.02
2.411488951958979e-08,0.02
2.46434392815577e-08,0.02
2.520184054376394e-08,0.02
2.582954977275012e-08,0.02
2.64859922570727e-08,0.02
2.718395772211218e-08,0.02
2.799788420090146e-08,0.02
2.873285961624015e-08,0.02
2.947022958423138e-08,0.02
3.029329220025164e-08,0.02
3.120904262082298e-08,0.02
3.221633809319336e-08,0.02
3.328977216902109e-08,0.02
3.434261938434849e-08,0.02
3.554356672560627e-08,0.02
3.690301016899655e-08,0.02
3.859396600240803e-08,0.02
4.017270252419976e-08,0.02
4.211367464435561e-08,0.02
4.44096655691021e-08,0.02
4.688886379543227e-08,0.02
5.009214646807759e-08,0.02
5.43716680356534e-08,0.02
5.925456112392407e-08,0.02
6.655057031632514e-08,0.02
7.591882003936794e-08,0.02
9.175402741583679e-08,0.02
1.046831291699129e-07,0.02
1.183339506179197e-07,0.02
1.354392335056278e-07,0.02
