VIN,ITOT,VOUT,VDROP
3.3,+3.222342E-03,1.19355004,-0.292116871
3.2,+3.203680E-03,1.19346899,-0.292114647
3.1,+3.191918E-03,1.19339109,-0.292130896
3.0,+3.181669E-03,1.19326311,-0.292128655
2.9,+3.171743E-03,1.1932246,-0.292116474
2.8,+3.162093E-03,1.1931102,-0.292115582
2.7,+3.152678E-03,1.19305561,-0.292135922
2.6,+3.143460E-03,1.19301399,-0.292150992
2.5,+3.134078E-03,1.19294945,-0.292126743
2.4,+3.125202E-03,1.19291263,-0.292145949
2.3,+3.115724E-03,1.19290492,-0.292127482
2.2,+3.105872E-03,1.19293209,-0.292140587
2.1,+3.085542E-03,1.19285925,-0.292124586
2.0,+2.983182E-03,1.16089144,-0.292126334
1.9,+2.787948E-03,1.06337997,-0.292171035
1.8,+2.585700E-03,0.965472755,-0.292148918
1.7,+2.383245E-03,0.867583502,-0.292206442
1.6,+2.180712E-03,0.769862189,-0.292232106
1.5,+1.978290E-03,0.672341338,-0.29225708
1.4,+1.776796E-03,0.575015358,-0.292234719
1.3,+1.575293E-03,0.47785345,-0.292290547
1.2,+1.375183E-03,0.38119209,-0.292297842
