VIN,ITOT,VOUT,VDROP
3.3,-8.060276E-09,1.16857754e-05,0.000106839204
3.2,-9.269854E-09,1.40500296e-05,0.000100823539
3.1,-6.397087E-09,1.59801458e-05,8.49504133e-05
3.0,-8.917063E-09,2.1604582e-05,7.1862729e-05
2.9,-8.967469E-09,2.39992534e-05,7.4028257e-05
2.8,-9.118672E-09,1.56815032e-05,7.59936336e-05
2.7,-7.153076E-09,1.20065397e-05,8.54702512e-05
2.6,-6.850705E-09,-1.0175971e-06,9.38460356e-05
2.5,-8.161052E-09,-4.59854343e-06,9.45159872e-05
2.4,-7.253881E-09,7.01257134e-06,0.000105732811
2.3,-1.032828E-08,1.39394212e-05,0.000106116435
2.2,-9.068266E-09,1.45090543e-05,8.72827343e-05
2.1,-7.455490E-09,2.13197654e-05,7.94962849e-05
2.0,-1.123545E-08,2.42868352e-05,7.23047302e-05
1.9,-1.002584E-08,2.00560646e-05,7.82425581e-05
1.8,-1.047945E-08,7.27250103e-06,8.82362338e-05
1.7,-7.001873E-09,-2.88964395e-06,9.32511409e-05
1.6,-8.665062E-09,-4.09804051e-06,9.56863175e-05
