VIN,ITOT,VOUT,VDROP
3.3,-6.447479E-09,2.00671255e-05,7.49400583e-05
3.2,-7.858709E-09,1.53579737e-05,8.07750306e-05
3.1,-1.042905E-08,9.32705171e-06,8.83529888e-05
3.0,-9.723465E-09,1.86375122e-06,8.85031025e-05
2.9,-8.110689E-09,-1.09778818e-06,9.2069691e-05
2.8,-7.304315E-09,-3.47033795e-06,9.55445435e-05
2.7,-1.078188E-08,-4.80869935e-06,9.85607155e-05
2.6,-8.261871E-09,2.7596791e-06,0.000102118964
2.5,-7.808268E-09,8.53067136e-06,0.000105340848
2.4,-7.304294E-09,1.26978421e-05,0.000109443953
