VIN,ITOT,VOUT,VDROP
3.3,-9.068238E-09,4.53494361e-07,0.000105966321
3.2,-6.195421E-09,1.31679277e-05,0.000108646127
3.1,-8.967412E-09,1.36048308e-05,0.00010482101
3.0,-1.068101E-08,1.3712674e-05,8.5545308e-05
2.9,-8.614641E-09,2.32111687e-05,7.32804688e-05
2.8,-8.161038E-09,2.10294184e-05,7.75475876e-05
2.7,-7.505847E-09,2.43034265e-05,7.09815064e-05
2.6,-9.975423E-09,1.99454563e-05,7.59435957e-05
2.5,-1.214258E-08,4.55153487e-06,9.39627907e-05
2.4,-1.022741E-08,-3.87129333e-06,9.56668583e-05
2.3,-9.421008E-09,-6.9130238e-07,0.000105165715
2.2,-1.118499E-08,9.72800709e-06,0.000109249362
2.1,-8.614613E-09,1.43624982e-05,0.000104976683
2.0,-1.012663E-08,1.30628498e-05,9.83327651e-05
1.9,-1.027781E-08,1.91877888e-05,7.44897174e-05
1.8,-9.017839E-09,2.48509379e-05,6.87742801e-05
1.7,-1.088260E-08,1.01593798e-05,9.12357264e-05
1.6,-9.521813E-09,-2.56334922e-06,9.52304168e-05
1.5,-1.098343E-08,-4.77551684e-06,9.87692066e-05
1.4,-1.007621E-08,9.85797193e-06,0.000109463413
1.3,-1.088260E-08,1.48519403e-05,0.000104490204
1.2,-1.178980E-08,1.4755158e-05,8.67045188e-05
