VIN,ITOT,VOUT,VDROP
3.3,-7.657064E-09,-6.45676423e-06,9.81993308e-05
3.2,-8.312263E-09,1.08119692e-06,0.000104695915
3.1,-8.161052E-09,1.16360017e-05,0.00010857107
3.0,-9.169014E-09,1.20673743e-05,9.97199262e-05
2.9,-9.521862E-09,1.55681296e-05,8.41998452e-05
2.8,-7.808268E-09,2.29042304e-05,7.06034424e-05
2.7,-8.463438E-09,2.27963873e-05,7.64606537e-05
2.6,-7.354700E-09,1.06543523e-05,8.70686834e-05
2.5,-8.110653E-09,-1.26370075e-06,9.29926119e-05
2.4,-7.959464E-09,-4.34967457e-06,9.88220244e-05
2.3,-9.118629E-09,1.30462585e-05,0.000108554391
2.2,-8.967454E-09,1.49431922e-05,0.000101607466
2.1,-1.103383E-08,1.52446001e-05,8.12754093e-05
2.0,-1.098342E-08,2.28655175e-05,7.0542285e-05
1.9,-9.874633E-09,1.86043296e-05,7.58518596e-05
1.8,-1.002585E-08,1.89555112e-05,8.24818781e-05
1.7,-9.068259E-09,4.70085618e-08,9.05046175e-05
1.6,-9.773856E-09,-3.82981518e-06,9.80547769e-05
1.5,-1.173944E-08,1.24185559e-05,0.000108512693
1.4,-1.199144E-08,1.37679782e-05,0.000102313556
1.3,-9.723436E-09,1.31596321e-05,8.25736142e-05
1.2,-1.002581E-08,2.35872372e-05,7.02754164e-05
