VIN,ITOT,VOUT,VDROP
1.8,+2.471085E-03,1.47234136,0.825821393
1.775,+2.376473E-03,1.44670364,0.825795378
1.75,+2.280262E-03,1.42103756,0.825838023
1.725,+2.184302E-03,1.39545464,0.825830975
1.7,+2.089632E-03,1.3699438,0.82582118
1.675,+1.994655E-03,1.34448626,0.825825281
1.65,+1.899458E-03,1.31899941,0.825798411
1.625,+1.804657E-03,1.29369878,0.82581284
1.6,+1.709733E-03,1.268195,0.825847419
1.575,+1.616394E-03,1.24278295,0.825801179
1.55,+1.520961E-03,1.21747982,0.8258719
1.525,+1.426900E-03,1.19204458,0.825845663
1.5,+1.331003E-03,1.1665621,0.825841004
1.475,+1.236865E-03,1.14116822,0.825856937
1.45,+1.142344E-03,1.11562162,0.825888908
1.425,+1.046192E-03,1.09010766,0.825866726
1.4,+9.524737E-04,1.06463722,0.825864926
1.375,+8.565421E-04,1.03916762,0.825889116
1.35,+7.623124E-04,1.013669,0.82586911
1.325,+6.661659E-04,0.98830883,0.8259274
1.3,+5.721509E-04,0.962643048,0.825946674
1.275,+4.772040E-04,0.93731788,0.825947896
1.25,+3.830229E-04,0.911857193,0.825944442
1.225,+2.890638E-04,0.886877414,0.82596858
1.2,+1.963935E-04,0.861906829,0.825925077
1.175,+1.056894E-04,0.83750274,0.82595907
1.15,+3.009099E-05,0.817291575,0.826022227
1.125,+2.709872E-05,0.81680464,0.826017388
1.1,+2.573793E-05,0.816881139,0.826019819
1.075,+2.439025E-05,0.816821188,0.826037303
1.05,+2.302992E-05,0.816834665,0.825989581
1.025,+2.165170E-05,0.816831257,0.825974248
1.0,+2.030670E-05,0.81681607,0.825938375
