VIN,ITOT,VOUT,VDROP
1.8,+2.294147E-03,1.47335574,0.875421514
1.775,+2.199301E-03,1.44758648,0.875460124
1.75,+2.102853E-03,1.42190969,0.875481505
1.725,+2.003804E-03,1.39638013,0.875534904
1.7,+1.910965E-03,1.37080145,0.875539859
1.675,+1.815503E-03,1.34526324,0.875506569
1.65,+1.720498E-03,1.31963835,0.875515636
1.625,+1.626136E-03,1.29413946,0.875509365
1.6,+1.531459E-03,1.26888054,0.875516557
1.575,+1.436363E-03,1.24349051,0.87553155
1.55,+1.342673E-03,1.21817937,0.875555624
1.525,+1.246933E-03,1.19265937,0.875571399
1.5,+1.152741E-03,1.16727734,0.875577917
1.475,+1.057719E-03,1.14170941,0.875576584
1.45,+9.625049E-04,1.1164141,0.875575887
1.425,+8.678542E-04,1.09086454,0.875601725
1.4,+7.722597E-04,1.06545418,0.875557759
1.375,+6.780272E-04,1.04003529,0.875595929
1.35,+5.840805E-04,1.01460118,0.875568089
1.325,+4.888470E-04,0.989247789,0.875645756
1.3,+3.939299E-04,0.96375844,0.875602682
1.275,+2.996565E-04,0.938482573,0.875650858
1.25,+2.072631E-04,0.913547931,0.87563696
1.225,+1.161858E-04,0.889037033,0.875606067
1.2,+3.627083E-05,0.867712522,0.875643226
1.175,+2.992271E-05,0.866428797,0.875648604
1.15,+2.855094E-05,0.866403879,0.875645208
1.125,+2.711108E-05,0.866417044,0.87563892
1.1,+2.575402E-05,0.866418887,0.87568214
1.075,+2.438704E-05,0.866400334,0.875682583
1.05,+2.305817E-05,0.866420744,0.875674738
1.025,+2.167923E-05,0.866430535,0.875684297
1.0,+2.031149E-05,0.866436701,0.875717695
