VIN,ITOT,VOUT,VDROP
1.8,+2.651711E-03,1.47178923,0.775852651
1.775,+2.555952E-03,1.44600029,0.775886718
1.75,+2.459077E-03,1.42031484,0.7758907
1.725,+2.363900E-03,1.39460228,0.775866806
1.7,+2.268150E-03,1.36911227,0.77593918
1.675,+2.173118E-03,1.34357223,0.775950019
1.65,+2.077553E-03,1.31806331,0.775962736
1.625,+1.983322E-03,1.29244648,0.775995886
1.6,+1.887600E-03,1.26715043,0.776032121
1.575,+1.794652E-03,1.24177472,0.775960497
1.55,+1.699762E-03,1.21639242,0.775951145
1.525,+1.604546E-03,1.19099842,0.776010682
1.5,+1.509639E-03,1.16564033,0.776030379
1.475,+1.414778E-03,1.1400604,0.776046616
1.45,+1.320408E-03,1.11460387,0.776067239
1.425,+1.225129E-03,1.08913696,0.776060011
1.4,+1.129997E-03,1.06352804,0.776048087
1.375,+1.034214E-03,1.0379123,0.776074462
1.35,+9.397434E-04,1.01254182,0.776078035
1.325,+8.455661E-04,0.987051261,0.776067206
1.3,+7.497288E-04,0.961424576,0.776049769
1.275,+6.548764E-04,0.93591372,0.776107346
1.25,+5.595798E-04,0.910403784,0.776133259
1.225,+4.648780E-04,0.885053019,0.776133317
1.2,+3.719549E-04,0.859837493,0.776143932
1.175,+2.771615E-04,0.834624468,0.776171313
1.15,+1.844463E-04,0.809604935,0.776124916
1.125,+9.383963E-05,0.785308697,0.776214946
1.1,+2.592164E-05,0.767156122,0.776154324
1.075,+2.423116E-05,0.767063744,0.776161743
1.05,+2.287674E-05,0.767065034,0.77618905
1.025,+2.152257E-05,0.76706271,0.776178804
1.0,+2.017151E-05,0.767069034,0.776183707
