VIN,ITOT,VOUT,VDROP
1.8,+2.829031E-03,1.47097113,0.726305291
1.775,+2.734221E-03,1.4454305,0.72630964
1.75,+2.638140E-03,1.41974709,0.72627197
1.725,+2.542675E-03,1.3940457,0.726314275
1.7,+2.447386E-03,1.36868466,0.726343871
1.675,+2.353275E-03,1.34321517,0.726306076
1.65,+2.258706E-03,1.31756454,0.726341863
1.625,+2.162563E-03,1.29217041,0.726337956
1.6,+2.068481E-03,1.26669741,0.726366648
1.575,+1.974666E-03,1.24135573,0.726348503
1.55,+1.880269E-03,1.21579509,0.726313642
1.525,+1.785491E-03,1.19070718,0.726334076
1.5,+1.689254E-03,1.16509115,0.726359044
1.475,+1.594076E-03,1.1397604,0.726412188
1.45,+1.500363E-03,1.11409166,0.726391941
1.425,+1.404145E-03,1.08854075,0.726370165
1.4,+1.309770E-03,1.06295867,0.726368467
1.375,+1.214051E-03,1.0374452,0.726417702
1.35,+1.118958E-03,1.01189867,0.72644067
1.325,+1.023484E-03,0.986287163,0.726455782
1.3,+9.278992E-04,0.96064642,0.726419828
1.275,+8.328721E-04,0.93516587,0.726411953
1.25,+7.389857E-04,0.90964462,0.726406832
1.225,+6.441624E-04,0.884278241,0.726422218
1.2,+5.488988E-04,0.858896475,0.72639805
1.175,+4.553890E-04,0.833415542,0.726465557
1.15,+3.611453E-04,0.808102553,0.726432861
1.125,+2.670400E-04,0.783091719,0.726459874
1.1,+1.734126E-04,0.757824437,0.72647159
1.075,+8.273934E-05,0.733513002,0.726432717
1.05,+2.280617E-05,0.717504106,0.726454869
1.025,+2.141928E-05,0.717476054,0.726527472
1.0,+2.007982E-05,0.7174665,0.726493648
