VIN,ITOT,VOUT,VDROP
1.8,+3.096234E-03,1.44409152,0.626652773
1.775,+3.064848E-03,1.43642754,0.626674972
1.75,+2.996560E-03,1.41781539,0.626676537
1.725,+2.904297E-03,1.39347677,0.626674687
1.7,+2.809623E-03,1.36782158,0.626701621
1.675,+2.713928E-03,1.34232497,0.626701012
1.65,+2.620051E-03,1.31690751,0.626666027
1.625,+2.525568E-03,1.29162059,0.626642686
1.6,+2.431159E-03,1.26620289,0.626641967
1.575,+2.334976E-03,1.24073889,0.62666963
1.55,+2.241007E-03,1.21537657,0.626654618
1.525,+2.147779E-03,1.19002868,0.626702257
1.5,+2.052281E-03,1.16448235,0.626666655
1.475,+1.958115E-03,1.13913076,0.626580397
1.45,+1.864716E-03,1.11378155,0.626606851
1.425,+1.770327E-03,1.08851663,0.626535351
1.4,+1.675644E-03,1.06305387,0.626537707
1.375,+1.581297E-03,1.03766286,0.626457657
1.35,+1.488257E-03,1.01237298,0.626440853
1.325,+1.393008E-03,0.987091097,0.626378157
1.3,+1.297962E-03,0.961589915,0.62635921
1.275,+1.203183E-03,0.935951571,0.626369301
1.25,+1.109141E-03,0.910582842,0.626398175
1.225,+1.013670E-03,0.885287916,0.626376775
1.2,+9.196438E-04,0.859779065,0.626349325
1.175,+8.251335E-04,0.834400563,0.626300552
1.15,+7.316346E-04,0.809346256,0.626264317
1.125,+6.387046E-04,0.784172101,0.62620544
1.1,+5.437006E-04,0.758716502,0.626101902
1.075,+4.494000E-04,0.733470992,0.626096949
1.05,+3.554496E-04,0.708112945,0.626068318
1.025,+2.626360E-04,0.683262869,0.626036048
1.0,+1.698196E-04,0.658353701,0.626009049
