"VOUT_TRAN (Temp=0,VREF_TRAN=0.05) X","VOUT_TRAN (Temp=0,VREF_TRAN=0.05) Y","VOUT_TRAN (Temp=0,VREF_TRAN=0.25) X","VOUT_TRAN (Temp=0,VREF_TRAN=0.25) Y","VOUT_TRAN (Temp=0,VREF_TRAN=0.45) X","VOUT_TRAN (Temp=0,VREF_TRAN=0.45) Y","VOUT_TRAN (Temp=0,VREF_TRAN=0.65) X","VOUT_TRAN (Temp=0,VREF_TRAN=0.65) Y","VOUT_TRAN (Temp=0,VREF_TRAN=0.85) X","VOUT_TRAN (Temp=0,VREF_TRAN=0.85) Y","VOUT_TRAN (Temp=27,VREF_TRAN=0.05) X","VOUT_TRAN (Temp=27,VREF_TRAN=0.05) Y","VOUT_TRAN (Temp=27,VREF_TRAN=0.25) X","VOUT_TRAN (Temp=27,VREF_TRAN=0.25) Y","VOUT_TRAN (Temp=27,VREF_TRAN=0.45) X","VOUT_TRAN (Temp=27,VREF_TRAN=0.45) Y","VOUT_TRAN (Temp=27,VREF_TRAN=0.65) X","VOUT_TRAN (Temp=27,VREF_TRAN=0.65) Y","VOUT_TRAN (Temp=27,VREF_TRAN=0.85) X","VOUT_TRAN (Temp=27,VREF_TRAN=0.85) Y","VOUT_TRAN (Temp=125,VREF_TRAN=0.05) X","VOUT_TRAN (Temp=125,VREF_TRAN=0.05) Y","VOUT_TRAN (Temp=125,VREF_TRAN=0.25) X","VOUT_TRAN (Temp=125,VREF_TRAN=0.25) Y","VOUT_TRAN (Temp=125,VREF_TRAN=0.45) X","VOUT_TRAN (Temp=125,VREF_TRAN=0.45) Y","VOUT_TRAN (Temp=125,VREF_TRAN=0.65) X","VOUT_TRAN (Temp=125,VREF_TRAN=0.65) Y","VOUT_TRAN (Temp=125,VREF_TRAN=0.85) X","VOUT_TRAN (Temp=125,VREF_TRAN=0.85) Y","VOUT_TRAN (Temp=-55,VREF_TRAN=0.05) X","VOUT_TRAN (Temp=-55,VREF_TRAN=0.05) Y","VOUT_TRAN (Temp=-55,VREF_TRAN=0.25) X","VOUT_TRAN (Temp=-55,VREF_TRAN=0.25) Y","VOUT_TRAN (Temp=-55,VREF_TRAN=0.45) X","VOUT_TRAN (Temp=-55,VREF_TRAN=0.45) Y","VOUT_TRAN (Temp=-55,VREF_TRAN=0.65) X","VOUT_TRAN (Temp=-55,VREF_TRAN=0.65) Y","VOUT_TRAN (Temp=-55,VREF_TRAN=0.85) X","VOUT_TRAN (Temp=-55,VREF_TRAN=0.85) Y","VOUT_TRAN (Temp=-100,VREF_TRAN=0.05) X","VOUT_TRAN (Temp=-100,VREF_TRAN=0.05) Y","VOUT_TRAN (Temp=-100,VREF_TRAN=0.25) X","VOUT_TRAN (Temp=-100,VREF_TRAN=0.25) Y","VOUT_TRAN (Temp=-100,VREF_TRAN=0.45) X","VOUT_TRAN (Temp=-100,VREF_TRAN=0.45) Y","VOUT_TRAN (Temp=-100,VREF_TRAN=0.65) X","VOUT_TRAN (Temp=-100,VREF_TRAN=0.65) Y","VOUT_TRAN (Temp=-100,VREF_TRAN=0.85) X","VOUT_TRAN (Temp=-100,VREF_TRAN=0.85) Y"
5.013315640105913e-06,0.08392058434173622,5.010056267013555e-06,0.4807244222833324,5.007497072276519e-06,0.9212040806840537,5.005555325978533e-06,1.168380233010524,5.011381050725505e-06,1.689431793166746,5.016450684805536e-06,0.09810036813537819,5.017591619967121e-06,0.5032326045387973,5.010426178439283e-06,0.8882883697904783,5.010081573977606e-06,1.291015677997214,5.014551496183983e-06,1.699403009814378,6.240235208989214e-06,0.1127919982919615,6.240168038409437e-06,0.5098951308257864,5.213047568459643e-06,0.9066067294421201,5.03722810601951e-06,1.306693232927422,5.548352296540157e-06,1.705758135663709,5.01001e-06,0.1976315326878311,5.002896850056085e-06,0.3097775229885602,5.002370008057981e-06,0.7389021717867984,5.001046800561986e-06,1.231365805728805,5.011736335620604e-06,1.693854057210884,5.003413599879034e-06,-0.1349798638261784,5.00001e-06,0.5021147614712775,4.255292949040354e-06,0.9019072198853262,4.047006137257734e-06,1.301743070961911,5.011549056893616e-06,1.692813958147403
5.013519438457587e-06,0.07971689123529517,5.010071476982037e-06,0.4803380090151542,5.007689888237915e-06,0.9262110182862759,5.005750105794213e-06,1.186359089818074,5.011645491383087e-06,1.691429001857665,5.016854313834143e-06,0.1024055749608748,5.018451497964205e-06,0.5038393952755809,5.010539329336016e-06,0.8882633263532316,5.010096564752017e-06,1.290859373573146,5.015237470621431e-06,1.700224183419308,6.24030222124159e-06,0.1146775738533761,6.240194877501427e-06,0.5105814420559996,5.26269672847593e-06,0.9066081471037376,5.043296236717774e-06,1.306597182292758,5.648352296540157e-06,1.705758128797512,5.010019345808052e-06,0.1975185565446234,5.00311175246882e-06,0.3015843466772516,5.002632496762739e-06,0.7239988445349111,5.001225482106991e-06,1.218222732025217,5.012015640741876e-06,1.695281514037819,5.003704111046418e-06,-0.147903315386696,5.0000490625e-06,0.5011497044369974,4.355292949040354e-06,0.9019024604100371,4.073238117617876e-06,1.301716074806132,5.011788399925909e-06,1.694480983068364
5.01372377960056e-06,0.07696994060634656,5.010085903724e-06,0.4800161200377112,5.007885318118139e-06,0.9291436114703663,5.005938518375459e-06,1.204019013517993,5.011925273973259e-06,1.69315866085481,5.017285755173328e-06,0.1061024180292358,5.019498218986334e-06,0.5041157639010903,5.010681869559315e-06,0.8888521717995851,5.01011282615306e-06,1.29071390571892,5.016038278373839e-06,1.700877254157455,6.240398209592457e-06,0.1175786345431938,6.240231474019674e-06,0.5115476901407473,5.338811948038856e-06,0.9066097885388322,5.051569336406787e-06,1.306500067177921,5.748352296540157e-06,1.705758123973598,5.010029192740462e-06,0.1974123311873744,5.003312998157599e-06,0.2964183690479879,5.002864404262634e-06,0.7129706251898827,5.001370423669808e-06,1.207654085279564,5.012313645727265e-06,1.696578958804659,5.003992356295861e-06,-0.157701495270849,5.000092405979222e-06,0.4993414416255575,4.455292949040354e-06,0.9019010243519143,4.107200275847578e-06,1.301733053072522,5.012063979729042e-06,1.696185267807724
5.013940401446327e-06,0.07547233059709639,5.010101366746044e-06,0.4797069259812503,5.00809224707515e-06,0.9300845640971672,5.006124349507597e-06,1.221252306578509,5.012261602851032e-06,1.694839129338424,5.017755072375426e-06,0.1088700235221054,5.020655555163105e-06,0.504048075766416,5.010835579595067e-06,0.8901691433975448,5.01013133239274e-06,1.290568046927364,5.01694273097343e-06,1.70138160855101,6.240558973554747e-06,0.1228993823712266,6.240297184375096e-06,0.5133656063748406,5.438811948038856e-06,0.9066111398884419,5.059921476553527e-06,1.306427229610385,5.848352296540157e-06,1.705758118854877,5.010041473053617e-06,0.1973052172987929,5.00351034219947e-06,0.294130970738413,5.003074238097832e-06,0.7052961401661445,5.001512703665789e-06,1.197378999912744,5.012692120339679e-06,1.697956093209117,5.004288742461192e-06,-0.1642559860031089,5.000116138629116e-06,0.4980120138264795,4.555292949040353e-06,0.9019014582983728,4.150252944118643e-06,1.301758948812651,5.012417254377721e-06,1.6980561309917
5.014184781756744e-06,0.0752249932601628,5.010118825300202e-06,0.4793895872154901,5.008321460033151e-06,0.9287927016210925,5.006310596562826e-06,1.237923718628166,5.01259377616986e-06,1.696185644244433,5.01823298750796e-06,0.1103396111732409,5.022046049709382e-06,0.5038474510792524,5.010995308926703e-06,0.8921209797103297,5.010153983061206e-06,1.29040718721919,5.017856736058403e-06,1.701747371515811,6.240767136276226e-06,0.1303693936800038,6.240389785982177e-06,0.5161121195985601,5.538811948038856e-06,0.9066119714463539,5.069240410202066e-06,1.306371216348081,5.948352296540157e-06,1.705758112893494,5.010056125025939e-06,0.1972127705698009,5.003711876471477e-06,0.2949853063410529,5.003272351255544e-06,0.7005386940877596,5.001668685904284e-06,1.186253688095793,5.0131431179345e-06,1.699246015503471,5.00460502770406e-06,-0.1669947342355741,5.000140038163778e-06,0.496495135883561,4.655292949040353e-06,0.9019017103277239,4.214215723074789e-06,1.301768995343022,5.012829112504705e-06,1.699804478956815
5.014446513133543e-06,0.07628657602875563,5.010139699373928e-06,0.4790416751295197,5.008581354853274e-06,0.9247481379893971,5.006500225052376e-06,1.253890027429912,5.012976863131985e-06,1.697456076321168,5.018733995714009e-06,0.1106060899308652,5.023438005454814e-06,0.5037448188135711,5.011169684261902e-06,0.8946759399528866,5.010183973868207e-06,1.29021360648238,5.018795909124048e-06,1.702039361791337,6.240972084893583e-06,0.1379683212215022,6.24053449706887e-06,0.5207950471395594,5.638811948038856e-06,0.906612503616673,5.079600279381398e-06,1.306330648804046,6.048352296540156e-06,1.705758107126582,5.010071146828355e-06,0.197149285483166,5.003927544372942e-06,0.2997329493031926,5.003468051341599e-06,0.6986147381166198,5.001869996924545e-06,1.17218569134859,5.013765504289552e-06,1.700492809997722,5.004928906762352e-06,-0.1650331978814536,5.000166334845895e-06,0.4947207155063955,4.755292949040353e-06,0.9019017077523676,4.314215723074789e-06,1.301764689803001,5.013597537125272e-06,1.702008317349477
5.014716873517638e-06,0.07845980690903988,5.010166475846267e-06,0.4786336319651092,5.008838962210577e-06,0.9184675193698942,5.006696449020197e-06,1.268982031427348,5.01348366938693e-06,1.698775002525673,5.019282574431201e-06,0.109800030308341,5.025170318841725e-06,0.5037749437270391,5.011358956859249e-06,0.897623711927955,5.010230655051621e-06,1.28994817180656,5.019821327250804e-06,1.702304468142332,6.241178647986473e-06,0.1454416114912046,6.240742279403409e-06,0.5281023470629426,5.738811948038856e-06,0.9066128468259138,5.088510086154334e-06,1.306308010129815,6.148352296540156e-06,1.705758102292483,5.010085351191183e-06,0.1971085293330917,5.004135231751088e-06,0.3081415133502806,5.003669320239747e-06,0.6998431665094569,5.002166905549647e-06,1.152361724750066,5.01466995360429e-06,1.701506925266509,5.005258960846381e-06,-0.1579969055640525,5.000202010103341e-06,0.4922693069390298,4.855292949040353e-06,0.9019016755350843,4.414215723074789e-06,1.301761868272673,5.014304132600512e-06,1.703099615192332
5.015000040130137e-06,0.08156893223035035,5.010204680993642e-06,0.4781166102759961,5.009092712922401e-06,0.9105470983913256,5.006903940300595e-06,1.283041734615842,5.014087590642995e-06,1.699914632147035,5.019842187015151e-06,0.1082962733622891,5.027338324298987e-06,0.5038583058704662,5.01156354379494e-06,0.9006594566466883,5.010302828238581e-06,1.289630793384459,5.021004180032708e-06,1.702567504179449,6.241395890260503e-06,0.1526853489634114,6.240946575260634e-06,0.535574369846604,5.838811948038856e-06,0.9066130663376835,5.101218849949712e-06,1.306287613945987,6.24001e-06,1.705758098840366,5.010100496689341e-06,0.1970752660677178,5.004330131233452e-06,0.3193779700488053,5.003886936184324e-06,0.7050647609082253,5.002448997148556e-06,1.135143144481249,5.015543573745085e-06,1.701894882179939,5.005599345832221e-06,-0.1454946698540871,5.000230019396459e-06,0.4903389424712236,4.927651474520177e-06,0.9019016695607482,4.514215723074789e-06,1.301761960756352,5.014998077220924e-06,1.703548426310811
5.015303406241635e-06,0.08551319523949541,5.010269131544055e-06,0.4774204128263357,5.009340272936569e-06,0.901672298228735,5.007122742000458e-06,1.295516325091237,5.014777125605331e-06,1.700785130325015,5.020376607762849e-06,0.1066555215156223,5.029992974274973e-06,0.5038764367976346,5.011778786218595e-06,0.9033819800626927,5.010374256368184e-06,1.28944198847016,5.022430494961968e-06,1.702836041729783,6.241621914647869e-06,0.1592301838647494,6.241151968927766e-06,0.5429358271400909,5.938811948038855e-06,0.9066132055263789,5.11412199705713e-06,1.306275894198081,6.2400490625e-06,1.705918663962553,5.01011747367337e-06,0.1970401297412033,5.004514616578809e-06,0.3327945712171107,5.004088592624483e-06,0.7135650676805185,5.002694242769823e-06,1.122118612959134,5.016451570680132e-06,1.701939969397126,5.005955285975716e-06,-0.1269851515902922,5.000261205896622e-06,0.4881732058246442,5.00001e-06,0.9019016712255569,4.614215723074789e-06,1.301762285572204,5.015784818309792e-06,1.703561136190332
5.015629693334459e-06,0.09011574498143439,5.010351780406806e-06,0.4768702473548569,5.009578293417317e-06,0.8925892293487226,5.007333242217921e-06,1.305135931758935,5.015637510692e-06,1.701450784419904,5.020921569061412e-06,0.1051315631053082,5.033525899254412e-06,0.5038279421767589,5.011986931493167e-06,0.9053870875142672,5.010457796685835e-06,1.289394054320153,5.024229612098719e-06,1.703101086396939,6.241835203883418e-06,0.1643265863353087,6.241367746198458e-06,0.5500656137239189,6.038811948038855e-06,0.9066132933942255,5.128826629155465e-06,1.306268815474727,6.240095872164573e-06,1.706214455292436,5.010137481455427e-06,0.1969915725580983,5.00469546859777e-06,0.3482706300445359,5.004278524666873e-06,0.7246829833825592,5.002915728937354e-06,1.112517830325848,5.017474269395508e-06,1.701781241730648,5.006335886422817e-06,-0.1015406242301906,5.00031030712415e-06,0.4846655487762405,5.0000490625e-06,0.9009684510210725,4.714215723074789e-06,1.301762344458495,5.016643093340401e-06,1.703221581014332
5.015975334269844e-06,0.09503158938585707,5.010441387276879e-06,0.4767224801288143,5.009807647767647e-06,0.8838319151481558,5.00753658682082e-06,1.312213415324949,5.016620480677339e-06,1.70187839342851,5.021510810483264e-06,0.1039068499465796,5.038631547950482e-06,0.5037781223951533,5.012187267900236e-06,0.9066822739040459,5.010567417801261e-06,1.28962302248091,5.026425583310628e-06,1.703319048421853,6.242041609761512e-06,0.1682306107660101,6.2415991839484e-06,0.556643672060131,6.138811948038855e-06,0.9066133487897922,5.147872899277847e-06,1.306264664363361,6.240115924059638e-06,1.706373466279314,5.010162514906341e-06,0.1969104615273198,5.004882165299809e-06,0.3662449260574665,5.004458510059756e-06,0.7377827580469024,5.003120868378284e-06,1.105967646358125,5.018573446355879e-06,1.701539633039901,5.006705185574973e-06,-0.07192203905755358,5.000344679196381e-06,0.4821270275709696,5.000092392714056e-06,0.8992086231460936,4.814215723074789e-06,1.301762317647302,5.01758196998546e-06,1.702672674616098
5.016336325897201e-06,0.09984381509312251,5.010550277129916e-06,0.4771608768860061,5.01001e-06,0.8764871906577492,5.00773661192297e-06,1.317128466517792,5.01762888184089e-06,1.702119687193574,5.022205218115743e-06,0.10314458764036,5.046023054460189e-06,0.503743481067279,5.012395171025863e-06,0.9074009656175912,5.010713364251207e-06,1.290421043162073,5.029055044916302e-06,1.703455741069579,6.242257651341189e-06,0.1712964723781202,6.241812915558239e-06,0.5615497020425623,6.189410974019428e-06,0.9066133677019861,5.173482341790432e-06,1.306262913676905,6.240141049601221e-06,1.706591652136743,5.010196627703998e-06,0.1967552421551011,5.005069477277859e-06,0.3858131472777692,5.004636756755878e-06,0.7529021869054623,5.003319283820637e-06,1.102204960722195,5.019713911099766e-06,1.701322712026925,5.007037997677016e-06,-0.04172587028735079,5.000377540351826e-06,0.479646048368458,5.00011531553216e-06,0.8979534211853988,4.914215723074789e-06,1.301762304082177,5.018621093812419e-06,1.702070145417329
