"ILOAD_TRAN (Temp=0,VREF_TRAN=0.05) X","ILOAD_TRAN (Temp=0,VREF_TRAN=0.05) Y","ILOAD_TRAN (Temp=0,VREF_TRAN=0.25) X","ILOAD_TRAN (Temp=0,VREF_TRAN=0.25) Y","ILOAD_TRAN (Temp=0,VREF_TRAN=0.45) X","ILOAD_TRAN (Temp=0,VREF_TRAN=0.45) Y","ILOAD_TRAN (Temp=0,VREF_TRAN=0.65) X","ILOAD_TRAN (Temp=0,VREF_TRAN=0.65) Y","ILOAD_TRAN (Temp=0,VREF_TRAN=0.85) X","ILOAD_TRAN (Temp=0,VREF_TRAN=0.85) Y","ILOAD_TRAN (Temp=27,VREF_TRAN=0.05) X","ILOAD_TRAN (Temp=27,VREF_TRAN=0.05) Y","ILOAD_TRAN (Temp=27,VREF_TRAN=0.25) X","ILOAD_TRAN (Temp=27,VREF_TRAN=0.25) Y","ILOAD_TRAN (Temp=27,VREF_TRAN=0.45) X","ILOAD_TRAN (Temp=27,VREF_TRAN=0.45) Y","ILOAD_TRAN (Temp=27,VREF_TRAN=0.65) X","ILOAD_TRAN (Temp=27,VREF_TRAN=0.65) Y","ILOAD_TRAN (Temp=27,VREF_TRAN=0.85) X","ILOAD_TRAN (Temp=27,VREF_TRAN=0.85) Y","ILOAD_TRAN (Temp=125,VREF_TRAN=0.05) X","ILOAD_TRAN (Temp=125,VREF_TRAN=0.05) Y","ILOAD_TRAN (Temp=125,VREF_TRAN=0.25) X","ILOAD_TRAN (Temp=125,VREF_TRAN=0.25) Y","ILOAD_TRAN (Temp=125,VREF_TRAN=0.45) X","ILOAD_TRAN (Temp=125,VREF_TRAN=0.45) Y","ILOAD_TRAN (Temp=125,VREF_TRAN=0.65) X","ILOAD_TRAN (Temp=125,VREF_TRAN=0.65) Y","ILOAD_TRAN (Temp=125,VREF_TRAN=0.85) X","ILOAD_TRAN (Temp=125,VREF_TRAN=0.85) Y","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.05) X","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.05) Y","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.25) X","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.25) Y","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.45) X","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.45) Y","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.65) X","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.65) Y","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.85) X","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.85) Y","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.05) X","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.05) Y","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.25) X","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.25) Y","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.45) X","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.45) Y","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.65) X","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.65) Y","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.85) X","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.85) Y"
6.997198833216394e-11,0.0002193442567810062,7.012894672399192e-11,0.0002196566039807439,7.034288546647707e-11,0.0002200823420782894,7.069094930971065e-11,0.0002207749891263242,7.123385190189322e-11,0.0002218553652847675,7.064579450792674e-11,0.0002206851310707742,7.080505765266964e-11,0.0002210020647288126,7.101964020716494e-11,0.0002214290840122582,7.13613832669473e-11,0.0002221091527012252,7.190783520137276e-11,0.0002231965920507318,7.293295433859438e-11,0.0002252365791338028,7.307398358823458e-11,0.0002255172273405868,7.32777722614683e-11,0.000225922766800322,7.359893811740862e-11,0.0002265618868536432,7.416578201103617e-11,0.000227689906201962,6.856998873093141e-11,0.0002165542775745535,6.872848453130494e-11,0.0002168696842172968,6.894283248626247e-11,0.0002172962366476623,6.930606514873275e-11,0.0002180190696459782,6.983358907702912e-11,0.0002190688422632879,6.743262031304749e-11,0.0002142909144229645,6.759077637303343e-11,0.0002146056449823365,6.78030747876959e-11,0.0002150281188275149,6.818558031317609e-11,0.0002157893048232204,6.868990839913018e-11,0.000216792917714269
8.124427641109213e-11,0.0002417761100580734,8.140175336637969e-11,0.0002420894891990956,8.162412863125864e-11,0.0002425320159762047,8.199982654280934e-11,0.0002432796548201906,8.261154015966781e-11,0.0002444969649177389,8.208065239537781e-11,0.0002434404982668018,8.223612381764324e-11,0.00024374988639711,8.24549757929276e-11,0.0002441854018279259,8.281937475649359e-11,0.0002449105557654222,8.343116190187547e-11,0.0002461280121847322,8.494585754135468e-11,0.0002491422565072958,8.506528420758337e-11,0.0002493799155730909,8.525420350470511e-11,0.0002497558649743632,8.557602756052196e-11,0.0002503962948454387,8.619078589588279e-11,0.0002516196639328068,7.951742647201234e-11,0.0002383396786793046,7.968292351181873e-11,0.0002386690177885193,7.991151862771324e-11,0.0002391239220691493,8.031147836637084e-11,0.000239919841949078,8.091284171631743e-11,0.0002411165550154717,7.812252912984294e-11,0.0002355638329683875,7.82907941418751e-11,0.0002358986803423315,7.852056898621017e-11,0.0002363559322825582,7.894812974312404e-11,0.0002372067781888168,7.952815070719004e-11,0.0002383610199073082
9.421241676160701e-11,0.000267582709355598,9.430333842333345e-11,0.0002677636434624336,9.445298795907784e-11,0.0002680614460385649,9.474626070509e-11,0.0002686450588031291,9.529643353638883e-11,0.0002697399027374138,9.527862610235666e-11,0.0002697044659436898,9.535723196872294e-11,0.0002698608916177587,9.549334658989578e-11,0.0002701317597138926,9.57649984125411e-11,0.0002706723468409568,9.630335609368431e-11,0.0002717436786264318,9.898029169105129e-11,0.0002770707804651921,9.897737138467803e-11,0.0002770649690555093,9.903373186309516e-11,0.0002771771264075594,9.921171674454586e-11,0.0002775313163216463,9.970449612896099e-11,0.0002785119472966324,9.203082757899952e-11,0.000263241346882209,9.214478555175663e-11,0.0002634681232479957,9.231647049116567e-11,0.0002638097762774197,9.265349268999808e-11,0.0002644804504530962,9.32166128704864e-11,0.0002656010596122679,9.027781398730463e-11,0.0002597528498347362,9.040411328605327e-11,0.000260004185439246,9.058818784804446e-11,0.0002603704938176085,9.096848242223641e-11,0.0002611272800202505,9.152774670898155e-11,0.0002622402159508733
1.100912649427086e-10,0.0002991816172359901,1.099953779504189e-10,0.0002989908021213337,1.099401256510535e-10,0.0002988808500455965,1.100056317551615e-10,0.0002990112071927713,1.103983748664347e-10,0.000299792765984205,1.115065836783848e-10,0.0003019981015199857,1.113720023403725e-10,0.0003017302846573413,1.11277585949665e-10,0.0003015423960398334,1.112942738820208e-10,0.0003015756050252214,1.116447227799637e-10,0.0003022729983321278,1.165062236751232e-10,0.0003119473851134951,1.161693305953395e-10,0.0003112769678847255,1.158689307902314e-10,0.0003106791722725605,1.156685935764343e-10,0.0003102805012171043,1.158665854139801e-10,0.0003106745049738204,1.072300523238758e-10,0.0002934878041245128,1.07196627082352e-10,0.0002934212878938805,1.072070167556511e-10,0.0002934419633437456,1.07370603548006e-10,0.0002937675010605319,1.077622857652385e-10,0.0002945469486728246,1.04953741586275e-10,0.0002889579457566872,1.049607068681807e-10,0.0002889718066676796,1.050159750686949e-10,0.0002890817903867028,1.052667418606399e-10,0.0002895808163026735,1.056173687272541e-10,0.0002902785637672357
1.344586512288123e-10,0.0003476727159453366,1.32795999099502e-10,0.000344364038208009,1.312553163003919e-10,0.0003412980794377799,1.297957813535096e-10,0.0003383936048934841,1.289081139591942e-10,0.0003366271467787964,1.370158360119317e-10,0.0003527615136637441,1.352788645333791e-10,0.0003493049404214245,1.334124937131781e-10,0.0003455908624892244,1.316934153842732e-10,0.0003421698966147036,1.305879764388946e-10,0.0003399700731134002,1.352652689714436e-10,0.0003492778852531728,1.352687102691485e-10,0.0003492847334356055,1.414025264225477e-10,0.00036149102758087,1.382867984651395e-10,0.0003552907289456276,1.363057956366586e-10,0.0003513485333169507,1.291372121267028e-10,0.0003370830521321386,1.280434317568073e-10,0.0003349064291960466,1.269908604200936e-10,0.0003328118122359863,1.259885670679247e-10,0.0003308172484651702,1.254074050350341e-10,0.0003296607360197178,1.252425831625043e-10,0.0003293327404933835,1.244648905293612e-10,0.0003277851321534289,1.237103648964677e-10,0.0003262836261439708,1.230220714557422e-10,0.0003249139221969269,1.226109720248911e-10,0.0003240958343295333
1.531763337837061e-10,0.0003849209042295751,1.520340334989675e-10,0.0003826477266629453,1.513858133453856e-10,0.0003813577685573174,1.518806853520805e-10,0.0003823425638506401,1.549399879270086e-10,0.0003884305759747471,1.557561908339142e-10,0.0003900548197594894,1.5449238129854e-10,0.0003875398387840947,1.534452801017371e-10,0.0003854561074024569,1.534941160613426e-10,0.0003855532909620718,1.570370097394479e-10,0.0003926036493815014,1.539508204027048e-10,0.0003864621326013826,1.544801256067487e-10,0.0003875154499574299,1.614041496588606e-10,0.0004012942578211326,1.596764293441951e-10,0.0003978560943949483,1.613583902746923e-10,0.0004012031966466377,1.479417369357666e-10,0.0003745040565021754,1.474974182910632e-10,0.0003736198623992157,1.475213113563859e-10,0.000373667409599208,1.490088294369539e-10,0.0003766275705795382,1.499069465427081e-10,0.0003784148236199891,1.443094341372326e-10,0.000367275773933093,1.442986147658446e-10,0.0003672542433840308,1.448084273860796e-10,0.0003682687704982983,1.46655240732186e-10,0.0003719439290570502,1.459428283430181e-10,0.0003705262284026061
1.70287558371044e-10,0.0004189722411583775,1.693318250387822e-10,0.0004170703318271767,1.690350697718275e-10,0.0004164797888459368,1.702781047834085e-10,0.000418953428518983,1.74821617054417e-10,0.0004279950179382899,1.730432780029743e-10,0.0004244561232259188,1.719318160624325e-10,0.0004222443139642407,1.71198130413865e-10,0.0004207842795235914,1.719391638455511e-10,0.0004222589360526466,1.76967900415237e-10,0.0004322661218263217,1.716825333693285e-10,0.0004217482414049637,1.724042126099992e-10,0.0004231843830938985,1.796752299951702e-10,0.0004376537076903887,1.784723040585744e-10,0.0004352598850765631,1.815299112217751e-10,0.0004413445233313325,1.647838441279721e-10,0.0004080198498146645,1.645961602016031e-10,0.0004076463588011902,1.650377745046312e-10,0.000408525171264216,1.673945293787517e-10,0.0004132151134637158,1.697504220809329e-10,0.0004179033399410564,1.610382472511317e-10,0.0004005661120297522,1.613253573792771e-10,0.0004011374611847614,1.622951084709548e-10,0.0004030672658572001,1.651087075423279e-10,0.0004086663280092325,1.658628829155738e-10,0.0004101671370019918
1.884965616694463e-10,0.0004552081577221982,1.874042097365236e-10,0.000453034377375682,1.870867239810271e-10,0.000452402580722244,1.885423589908843e-10,0.0004552992943918598,1.937572654672909e-10,0.0004656769582799089,1.914474513340333e-10,0.0004610804281547263,1.903316936666553e-10,0.0004588600703966442,1.89508585859165e-10,0.0004572220858597384,1.903979945069919e-10,0.0004589920090689139,1.960843121776751e-10,0.0004703077812335734,1.899564192903573e-10,0.0004581132743878111,1.90912034823815e-10,0.0004600149492993918,1.989372103781853e-10,0.0004759850486525887,1.977411884502547e-10,0.0004736049650160069,2.013059533496012e-10,0.0004806988471657065,1.823146861427352e-10,0.000442906225424043,1.821173055723913e-10,0.0004425134380890586,1.826403143042552e-10,0.0004435542254654679,1.853321160571237e-10,0.0004489109109536761,1.883587426263833e-10,0.0004549338978265028,1.781608885554275e-10,0.0004346401682253007,1.785022906233872e-10,0.0004353195583405405,1.796129297418572e-10,0.0004375297301862959,1.828467210799958e-10,0.0004439649749491917,1.84286221804575e-10,0.0004468295813911042
2.075890830936393e-10,0.0004932022753563422,2.064195733405945e-10,0.0004908749509477831,2.061747597541939e-10,0.0004903877719108459,2.080205376770801e-10,0.0004940608699773895,2.142216631234023e-10,0.0005064011096155705,2.10833726089704e-10,0.000499659114918511,2.096077692712516e-10,0.0004972194608497908,2.08787555730163e-10,0.0004955872359030244,2.099846741626024e-10,0.0004979695015835789,2.167484162327108e-10,0.0005114293483030945,2.094617128662216e-10,0.000496928808603781,2.104592479236609e-10,0.0004989139033680853,2.190512860310189e-10,0.0005160120592017277,2.178943043062238e-10,0.0005137096655693853,2.223235494172099e-10,0.0005225238633402476,2.008745712326395e-10,0.0004798403967529527,2.007295077736388e-10,0.0004795517204695413,2.014326192342648e-10,0.000480950912276187,2.046849020792583e-10,0.0004874229551377241,2.081604958654988e-10,0.0004943393867723427,1.964400905691099e-10,0.0004710157802325288,1.969052076241164e-10,0.0004719413631719916,1.982723994916285e-10,0.0004746620749883408,2.020470806623945e-10,0.0004821736905181651,2.03656503659667e-10,0.0004853764422827373
2.300502427776719e-10,0.0005378999831275671,2.282536832655182e-10,0.0005343248296983814,2.275132861857946e-10,0.0005328514395097313,2.291800884805869e-10,0.0005361683760763679,2.358499889547656e-10,0.0005494414780199834,2.339916100822609e-10,0.0005457433040636991,2.320098260863934e-10,0.000541799553911923,2.305160431243397e-10,0.0005388269258174361,2.313868798395735e-10,0.0005405598908807514,2.386123409895571e-10,0.0005549385585692187,2.324296363042668e-10,0.000542634976245491,2.330618202818005e-10,0.000543893022360783,2.425699225940377e-10,0.0005628141459621351,2.403825825254788e-10,0.0005584613392257029,2.448381192379977e-10,0.0005673278572836153,2.221379133541988e-10,0.0005221544475748557,2.216401247858839e-10,0.0005211638483239091,2.221246793188941e-10,0.0005221281118445993,2.254678657248663e-10,0.0005287810527924839,2.293006416748402e-10,0.000536408276932932,2.17011669311029e-10,0.0005119532219289478,2.173015504997598e-10,0.0005125300854945219,2.185989283524506e-10,0.0005151118674213768,2.226045729059169e-10,0.0005230831000827747,2.24531336959629e-10,0.0005269173605496619
