"VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.05) X","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.05) Y","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.25) X","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.25) Y","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.45) X","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.45) Y","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.65) X","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.65) Y","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.85) X","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.85) Y","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.05) X","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.05) Y","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.25) X","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.25) Y","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.45) X","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.45) Y","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.65) X","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.65) Y","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.85) X","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.85) Y","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.05) X","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.05) Y","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.25) X","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.25) Y","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.45) X","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.45) Y","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.65) X","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.65) Y","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.85) X","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.85) Y","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.05) X","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.05) Y","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.25) X","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.25) Y","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.45) X","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.45) Y","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.65) X","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.65) Y","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.85) X","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.85) Y","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.05) X","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.05) Y","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.25) X","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.25) Y","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.45) X","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.45) Y","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.65) X","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.65) Y","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.85) X","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.85) Y"
6.997198833216394e-11,0.1066328620488659,7.012894672399192e-11,0.5027732200706344,7.034288546647707e-11,0.9020660908256143,7.069094930971065e-11,1.301669429858972,7.123385190189322e-11,1.701365038158709,7.064579450792674e-11,0.1094008837649106,7.080505765266964e-11,0.5042812983697812,7.101964020716494e-11,0.9031857597397421,7.13613832669473e-11,1.302584706889483,7.190783520137276e-11,1.702130598515767,7.293295433859438e-11,0.134793118870761,7.307398358823458e-11,0.5187608694131102,7.32777722614683e-11,0.913765363778417,7.359893811740862e-11,1.310925084568468,7.416578201103617e-11,1.708570067665325,6.856998873093141e-11,0.1025663556645726,6.872848453130494e-11,0.50019174439486,6.894283248626247e-11,0.8998639928507004,6.930606514873275e-11,1.299670083023003,6.983358907702912e-11,1.699515856274528,6.743262031304749e-11,0.1026571982680662,6.759077637303343e-11,0.5000854441332497,6.78030747876959e-11,0.8998843761454512,6.818558031317609e-11,1.299765119112735,6.868990839913018e-11,1.699667119579399
8.124427641109213e-11,0.1062153907639516,8.140175336637969e-11,0.5023633762457111,8.162412863125864e-11,0.9016662044198659,8.199982654280934e-11,1.301285024844684,8.261154015966781e-11,1.701003720148043,8.208065239537781e-11,0.1089808033705694,8.223612381764324e-11,0.503869107363877,8.24549757929276e-11,0.9027837244714089,8.281937475649359e-11,1.302198046250967,8.343116190187547e-11,1.701767288399937,8.494585754135468e-11,0.1343628992996611,8.506528420758337e-11,0.5183397784239351,8.525420350470511e-11,0.9133558653295023,8.557602756052196e-11,1.310531787516797,8.619078589588279e-11,1.708201547498291,7.951742647201234e-11,0.1021541643711489,7.968292351181873e-11,0.4997869539013561,7.991151862771324e-11,0.8994689200404438,8.031147836637084e-11,1.299290896446929,8.091284171631743e-11,1.699158956095366,7.812252912984294e-11,0.1022497537111186,7.82907941418751e-11,0.4996852454245716,7.852056898621017e-11,0.8994936807561369,7.894812974312404e-11,1.299390974856895,7.952815070719004e-11,1.699314204641757
9.421241676160701e-11,0.1056707826335198,9.430333842333345e-11,0.5018321270488886,9.445298795907784e-11,0.9011521254691789,9.474626070509e-11,1.300797039807264,9.529643353638883e-11,1.700553519636449,9.527862610235666e-11,0.108430746054036,9.535723196872294e-11,0.5033329646108006,9.549334658989578e-11,0.9022652031827629,9.57649984125411e-11,1.301705596088501,9.630335609368431e-11,1.70131324477308,9.898029169105129e-11,0.1337918332932818,9.897737138467803e-11,0.517785298257354,9.903373186309516e-11,0.9128220058840446,9.921171674454586e-11,1.310025965582307,9.970449612896099e-11,1.707737053077143,9.203082757899952e-11,0.1016205609636554,9.214478555175663e-11,0.4992661297610698,9.231647049116567e-11,0.8989646158411329,9.265349268999808e-11,1.29881300468717,9.32166128704864e-11,1.698717150391888,9.027781398730463e-11,0.1017257788965156,9.040411328605327e-11,0.4991736124990243,9.058818784804446e-11,0.8989979986430849,9.096848242223641e-11,1.298922496072936,9.152774670898155e-11,1.698879803322004
1.100912649427086e-10,0.1049078502980306,1.099953779504189e-10,0.5010927792446922,1.099401256510535e-10,0.9004420409209127,1.100056317551615e-10,1.30012910143697,1.103983748664347e-10,1.699942526185138,1.115065836783848e-10,0.1076571484521362,1.113720023403725e-10,0.5025843229585994,1.11277585949665e-10,0.9015470132409201,1.112942738820208e-10,1.301030081643405,1.116447227799637e-10,1.700696135175111,1.165062236751232e-10,0.1329770954681634,1.161693305953395e-10,0.5170020866579346,1.158689307902314e-10,0.9120761457095254,1.156685935764343e-10,1.309327836651077,1.158665854139801e-10,1.707103131292396,1.072300523238758e-10,0.1008788219656861,1.07196627082352e-10,0.4985462370219698,1.072070167556511e-10,0.8982720364636839,1.07370603548006e-10,1.298161831479044,1.077622857652385e-10,1.698122620761173,1.04953741586275e-10,0.1010017979614478,1.049607068681807e-10,0.4984701295179224,1.050159750686949e-10,0.8983202195228744,1.052667418606399e-10,1.298286302984536,1.056173687272541e-10,1.698300225231225
1.344586512288123e-10,0.1035662046686898,1.32795999099502e-10,0.4998613038057606,1.312553163003919e-10,0.8993209314125908,1.297957813535096e-10,1.299134278771173,1.289081139591942e-10,1.699081991709841,1.370158360119317e-10,0.106265167620364,1.352788645333791e-10,0.5013038753802799,1.334124937131781e-10,0.9003922786390687,1.316934153842732e-10,1.300011501213885,1.305879764388946e-10,1.699820729807628,1.352652689714436e-10,0.1320010219636837,1.352687102691485e-10,0.5160238633026523,1.414025264225477e-10,0.9107815859960484,1.382867984651395e-10,1.308228274563179,1.363057956366586e-10,1.706183162758879,1.291372121267028e-10,0.0996525377221696,1.280434317568073e-10,0.497402068935835,1.269908604200936e-10,0.8972153470971841,1.259885670679247e-10,1.29721504330808,1.254074050350341e-10,1.697293846234643,1.252425831625043e-10,0.09985283780354849,1.244648905293612e-10,0.4973875831517317,1.237103648964677e-10,0.8973109799062127,1.230220714557422e-10,1.297377944118667,1.226109720248911e-10,1.697497261087717
1.531763337837061e-10,0.102433562725898,1.520340334989675e-10,0.4987142009083475,1.513858133453856e-10,0.8981445571110375,1.518806853520805e-10,1.297887268167843,1.549399879270086e-10,1.697698055098542,1.557561908339142e-10,0.1051449493042354,1.5449238129854e-10,0.50017113502595,1.534452801017371e-10,0.8992345976957636,1.534941160613426e-10,1.298792852575806,1.570370097394479e-10,1.698426080859752,1.539508204027048e-10,0.1309550033360481,1.544801256067487e-10,0.5149582549843984,1.614041496588606e-10,0.9096686593174828,1.596764293441951e-10,1.307074986710548,1.613583902746923e-10,1.704910455839129,1.479417369357666e-10,0.09848823924862495,1.474974182910632e-10,0.4962155544535503,1.475213113563859e-10,0.8959886474028161,1.490088294369539e-10,1.295889485947346,1.499069465427081e-10,1.695974008079496,1.443094341372326e-10,0.09865151420844775,1.442986147658446e-10,0.4961568834308906,1.448084273860796e-10,0.8960287029323851,1.46655240732186e-10,1.295999597932291,1.459428283430181e-10,1.696230223683715
1.70287558371044e-10,0.1013541336269215,1.693318250387822e-10,0.4976315608976212,1.690350697718275e-10,0.8970521704613442,1.702781047834085e-10,1.296771413781224,1.74821617054417e-10,1.696538622917225,1.730432780029743e-10,0.1040723387154717,1.719318160624325e-10,0.4990965491964603,1.71198130413865e-10,0.8981523865545828,1.719391638455511e-10,1.297689915195642,1.76967900415237e-10,1.697277206685507,1.716825333693285e-10,0.129926149814504,1.724042126099992e-10,0.5139223052191125,1.796752299951702e-10,0.9086103672451316,1.784723040585744e-10,1.306004017900664,1.815299112217751e-10,1.703803473520336,1.647838441279721e-10,0.09739072013850929,1.645961602016031e-10,0.495110694207504,1.650377745046312e-10,0.8948700041058371,1.673945293787517e-10,1.294741249612478,1.697504220809329e-10,1.694793419635272,1.610382472511317e-10,0.09753292692659252,1.613253573792771e-10,0.4950283656545031,1.622951084709548e-10,0.8948835372146366,1.651087075423279e-10,1.294822432261161,1.658628829155738e-10,1.695028866144477
1.884965616694463e-10,0.1001894123214008,1.874042097365236e-10,0.4964789903172409,1.870867239810271e-10,0.8959066158805377,1.885423589908843e-10,1.295625707255295,1.937572654672909e-10,1.695383869730426,1.914474513340333e-10,0.1029184716194212,1.903316936666553e-10,0.4979452495417248,1.89508585859165e-10,0.8970114831879079,1.903979945069919e-10,1.296551567417145,1.960843121776751e-10,1.696128536704512,1.899564192903573e-10,0.1288566489541727,1.90912034823815e-10,0.5128393100512014,1.989372103781853e-10,0.9074820310773731,1.977411884502547e-10,1.304881663177519,2.013059533496012e-10,1.70267923156364,1.823146861427352e-10,0.09622344635693648,1.821173055723913e-10,0.4939487062415305,1.826403143042552e-10,0.8937097804026021,1.853321160571237e-10,1.293575761993062,1.883587426263833e-10,1.693626669441478,1.781608885554275e-10,0.09635554094640079,1.785022906233872e-10,0.4938528316897373,1.796129297418572e-10,0.8937065726333667,1.828467210799958e-10,1.293638758869005,1.84286221804575e-10,1.693850023966172
2.075890830936393e-10,0.09897078435950434,2.064195733405945e-10,0.4952648180752185,2.061747597541939e-10,0.89468866766177,2.080205376770801e-10,1.294389322605972,2.142216631234023e-10,1.694110591198726,2.10833726089704e-10,0.1017088985744649,2.096077692712516e-10,0.4967410503679579,2.08787555730163e-10,0.8958068549415799,2.099846741626024e-10,1.29533233460754,2.167484162327108e-10,1.694865210244168,2.094617128662216e-10,0.1277241625470498,2.104592479236609e-10,0.5117017451935567,2.190512860310189e-10,0.9063105860431504,2.178943043062238e-10,1.303705844222506,2.223235494172099e-10,1.701470483480843,2.008745712326395e-10,0.09498246741598999,2.007295077736388e-10,0.4927053867866273,2.014326192342648e-10,0.8924571289961863,2.046849020792583e-10,1.292296595896576,2.081604958654988e-10,1.692351422314047,1.964400905691099e-10,0.09508640068111986,1.969052076241164e-10,0.4925774680816233,1.982723994916285e-10,0.8924177149110626,2.020470806623945e-10,1.292328879937812,2.03656503659667e-10,1.692569717156407
2.300502427776719e-10,0.0975495898078477,2.282536832655182e-10,0.4938810952491729,2.275132861857946e-10,0.8933343846511759,2.291800884805869e-10,1.293047955669981,2.358499889547656e-10,1.692758417725309,2.339916100822609e-10,0.1002789301154883,2.320098260863934e-10,0.4953547411784582,2.305160431243397e-10,0.8944592565205575,2.313868798395735e-10,1.294004734706887,2.386123409895571e-10,1.693525402106079,2.324296363042668e-10,0.1264101684366382,2.330618202818005e-10,0.5104044331999908,2.425699225940377e-10,0.9049591876023261,2.403825825254788e-10,1.302406679554191,2.448381192379977e-10,1.700179698673498,2.221379133541988e-10,0.09356685682352708,2.216401247858839e-10,0.4913124135503399,2.221246793188941e-10,0.8910784445016372,2.254678657248663e-10,1.290917909695125,2.293006416748402e-10,1.690975272228175,2.17011669311029e-10,0.09365793289818115,2.173015504997598e-10,0.4911614389053235,2.185989283524506e-10,0.8910079561295338,2.226045729059169e-10,1.290914623016218,2.24531336959629e-10,1.691167684093209
2.555356051354927e-10,0.09594413160652636,2.559613817075068e-10,0.4921348205278005,2.54762014033915e-10,0.8916160209572583,2.549176362829235e-10,1.291425758991135,2.611429355239901e-10,1.691181493982418,2.587926206950365e-10,0.09875498869781953,2.586963397519161e-10,0.4937138542181109,2.587361596656076e-10,0.8927222788443621,2.576585414124412e-10,1.292387177675222,2.644002414582918e-10,1.69195256972216,2.57913913238449e-10,0.1249661242345986,2.600190720983672e-10,0.5088736360702085,2.694197600257565e-10,0.9034316266853415,2.690433381617356e-10,1.30077018187388,2.717432044305712e-10,1.698651854025875,2.498629191780804e-10,0.09172504174303996,2.485754521771915e-10,0.4895232611732247,2.478174871837315e-10,0.8893717232906191,2.503700617629244e-10,1.289268662336621,2.535508809920144e-10,1.689393330744264,2.435542252098364e-10,0.09181390933493919,2.428934335611524e-10,0.4893841528939391,2.43423335345216e-10,0.8892851250608875,2.469560508572173e-10,1.28923501968549,2.481763916132098e-10,1.68956869789997
