IL,ITOT,VOUT,VDROP
0.0001,+1.738729E-04,0.667668471,0.711709174
0.0003,+1.607466E-04,0.659487294,0.659373079
0.0005,+1.577514E-04,0.607965876,0.607045719
0.001,+1.565219E-04,0.482117508,0.476204221
0.002,+1.561857E-04,0.228122048,0.213667776
0.003,+1.559776E-04,-0.0311228285,-0.0479336602
0.004,+1.557245E-04,-0.289224892,-0.308581947
0.005,+1.555576E-04,-0.548240784,-0.570207703
0.006,+1.553604E-04,-0.806147966,-0.831862015
0.007,+1.552438E-04,-1.03382656,-1.09353248
0.008,+1.551085E-04,-1.14758772,-1.35496127
0.009,+1.550292E-04,-1.20829197,-1.61661079
0.01,+1.549539E-04,-1.25118653,-1.87828029
