IL,ITOT,VOUT,VDROP
0.0001,+2.157947E-04,0.369591806,0.41365326
0.0003,+1.893790E-04,0.362632111,0.361275135
0.0005,+1.769901E-04,0.311157546,0.308942745
0.001,+1.642866E-04,0.184219582,0.177166628
0.002,+1.586714E-04,-0.0676314167,-0.084426196
0.003,+1.574817E-04,-0.325729721,-0.345268858
0.004,+1.569805E-04,-0.584507492,-0.606701254
0.005,+1.566952E-04,-0.840487402,-0.868359426
0.006,+1.564411E-04,-1.03346805,-1.13003901
0.007,+1.562984E-04,-1.1206663,-1.39171326
0.008,+1.561896E-04,-1.1725734,-1.65338813
0.009,+1.561097E-04,-1.21079044,-1.9148551
0.01,+1.560364E-04,-1.24189754,-2.17656223
