IL,ITOT,VOUT,VDROP
0.0001,+1.970557E-04,0.419439477,0.463247948
0.0003,+1.759679E-04,0.412079147,0.41091331
0.0005,+1.675585E-04,0.360549999,0.35859006
0.001,+1.601704E-04,0.233538206,0.226890525
0.002,+1.572469E-04,-0.018244869,-0.0347316506
0.003,+1.565738E-04,-0.27643454,-0.295392328
0.004,+1.562031E-04,-0.535478831,-0.557024835
0.005,+1.559510E-04,-0.792729027,-0.81872414
0.006,+1.557712E-04,-1.01005424,-1.08044008
0.007,+1.556186E-04,-1.11245831,-1.34186996
0.008,+1.555093E-04,-1.16907252,-1.60360052
0.009,+1.554188E-04,-1.20955564,-1.86529768
0.01,+1.553375E-04,-1.2419303,-2.12699431
