time,VOUT
0,0.9018727768863916
9.999999999999999e-12,0.9018727769183654
1.188359883666517e-11,0.9016644719850476
1.565079650999551e-11,0.901533498785226
1.857954513346866e-11,0.9014328311309149
2.244472624652039e-11,0.9013042598357899
2.928907461304806e-11,0.9010867985868506
3.933404839177617e-11,0.9007823642033115
4.889898515827347e-11,0.9004976536105387
5.868145149921654e-11,0.9001988977836362
6.894283248626247e-11,0.8998639928507004
7.991151862771324e-11,0.8994689200404438
9.231647049116567e-11,0.8989646158411329
1.072070167556511e-10,0.8982720364636839
1.269908604200936e-10,0.8972153470971841
1.475213113563859e-10,0.8959886474028161
1.650377745046312e-10,0.8948700041058371
1.826403143042552e-10,0.8937097804026021
2.014326192342648e-10,0.8924571289961863
2.221246793188941e-10,0.8910784445016372
2.478174871837315e-10,0.8893717232906191
2.721495576814853e-10,0.8877505824380328
2.951303572017665e-10,0.8862027734568593
3.197665921275337e-10,0.8845152151805332
3.495856660602941e-10,0.8824307241874304
4.054688501353638e-10,0.8784393934742767
4.521286055440035e-10,0.8750589867522944
5.0375552273669e-10,0.8712947602555363
5.687216778659155e-10,0.8665307702967886
6.33801289603551e-10,0.8617284600111511
7.078781562335517e-10,0.8562351315348586
8.045257966791141e-10,0.8490502541973017
9.310467206213449e-10,0.8396480243840037
1.097848726280113e-09,0.8272939659158574
1.229639602595775e-09,0.8175833233722268
1.3501300429427e-09,0.8087550610534335
1.476164212609441e-09,0.7995808068937411
1.620609755385448e-09,0.7891579959378172
1.830458835316602e-09,0.7742559068358313
2.116275196462782e-09,0.7546801566342556
2.390288911973371e-09,0.7371676415388404
2.632617731953295e-09,0.7232612496868579
2.853316984594427e-09,0.7124418569308428
3.058828045571883e-09,0.7044589968735759
3.256364487250972e-09,0.6991480596950049
3.452471451269658e-09,0.6965763453763395
3.653539810053985e-09,0.697084927772144
3.869357946709277e-09,0.7014424416149454
4.060721623333448e-09,0.7086912773115142
4.240357754611113e-09,0.7183372033355578
4.409373898447706e-09,0.7297733755253094
4.57884125022663e-09,0.7433012144340602
4.759510686641015e-09,0.7596430210048851
4.94578097358644e-09,0.7781004736468883
5.121750241954444e-09,0.7965568197201952
5.290405993139389e-09,0.814708335459594
5.454993922151339e-09,0.8324149604779048
5.617825185906066e-09,0.8495078434946984
5.781561341429437e-09,0.8658755034077915
5.948867601095241e-09,0.8813825002817637
6.123219948947934e-09,0.8958979197538371
6.310068948034795e-09,0.909299897613329
6.480600480314494e-09,0.9194306407712762
6.638709036724585e-09,0.9269711909982434
6.793557241642836e-09,0.932629387236112
6.950183854697431e-09,0.9366572621863173
7.114863899442232e-09,0.9391319052820335
7.295314074190287e-09,0.9398937227851231
7.501794739915199e-09,0.9384525868809525
7.754084528101011e-09,0.9336976290582282
8.00023715357778e-09,0.926315906441492
8.236098247830596e-09,0.9171833945618038
8.461117414832673e-09,0.9071059832176017
8.672736918101921e-09,0.8969237564500619
8.873533033042827e-09,0.8871201592176421
9.067210379451661e-09,0.8779895843060216
9.257900100620993e-09,0.8697280029829271
9.45069329211474e-09,0.8624782880341946
9.652428821315953e-09,0.8563885639836492
9.864743832259667e-09,0.8518353582416494
1.001e-08,0.8498516119422816
1.002206956096115e-08,0.8502662562736639
1.00341144037229e-08,0.8505165687215119
1.004714332630095e-08,0.8507576992051452
1.006458965360646e-08,0.8510445364128764
1.008021931148471e-08,0.8512814146128485
1.009505949743692e-08,0.8515007812894112
1.011119977949636e-08,0.8517437071194843
1.012960633206789e-08,0.8520354040243515
1.015218671153248e-08,0.8524231415209497
1.018233877256837e-08,0.8530006158119184
1.023050129816883e-08,0.8540734294650112
1.030614040884403e-08,0.8561308016190543
1.037408180134935e-08,0.8583522477874824
1.044969865307732e-08,0.8612063276820758
1.05388171931871e-08,0.8650122989914745
1.064219660048527e-08,0.8698847638137093
1.0761704982255e-08,0.8758894849826431
1.088928498675336e-08,0.8824395507930477
1.102721934400112e-08,0.8893531852652961
1.117255642274967e-08,0.8961541084765244
1.130544803543866e-08,0.9017696831295962
1.14352004268377e-08,0.9066078330639253
1.157141151695973e-08,0.910965494856772
1.172351813209215e-08,0.9149645658189932
1.1907846241913e-08,0.9186373686817535
1.211070613123989e-08,0.9212898285456436
1.233129596246293e-08,0.9226601147093585
1.257553897381046e-08,0.9225446146856006
1.284232797816311e-08,0.9207730966165106
1.312244129828262e-08,0.9174996029514209
1.339038704479241e-08,0.9134706942662965
1.364967174992145e-08,0.9091762266416117
1.390656210482984e-08,0.9049387551243109
1.416787784037641e-08,0.9009975637395713
1.444403024822303e-08,0.897532023461221
1.475120934276178e-08,0.8947399718824431
1.505704216212571e-08,0.8931359680707952
1.537161314635625e-08,0.8926321598770798
1.569453596855701e-08,0.893122845342501
1.603241219640657e-08,0.8944320485649563
1.640178491478542e-08,0.8964017370709956
1.676703420070855e-08,0.8985309461378297
1.714248010260116e-08,0.9005761270024778
1.754553685868596e-08,0.9023355313948777
1.800231095764235e-08,0.9035974923909311
1.84930114703254e-08,0.9040757796788987
1.899404644098868e-08,0.90379819273012
1.952148591826997e-08,0.9029891024153189
2.008425020353784e-08,0.9019442232397841
2.063954684600612e-08,0.9010552344050377
2.123973125031896e-08,0.9004725593194962
2.195129132046387e-08,0.9003293331253823
2.269431133069825e-08,0.9006228220366751
2.349603896692564e-08,0.9011158503802177
2.433724928838669e-08,0.9015270796776107
2.525466048943616e-08,0.9016956300036159
2.637054337634617e-08,0.9015909890907688
2.758124920147615e-08,0.9013644404820128
2.891725508425203e-08,0.9012199365114499
3.047406081231662e-08,0.901230171760284
3.241294692224068e-08,0.9013166199513376
3.472960512485069e-08,0.9013477211851217
3.760772617226063e-08,0.9013137989420302
4.145251953185825e-08,0.9012850379706795
4.666261659198319e-08,0.9012798415350064
5.476794816131873e-08,0.9012691032358737
6.485586196997944e-08,0.9012544644091453
7.401890666872517e-08,0.9012456092994402
8.918034112629841e-08,0.9012360778866287
1.027087062730565e-07,0.9012308719940402
1.171353831397173e-07,0.9012275389771215
1.352938833064168e-07,0.9012252117390573
1.582364538324153e-07,0.9012238231259401
1.884990399200718e-07,0.9012231707494023
2.288671705042097e-07,0.9012230246551962
2.837132082394927e-07,0.9012231079609384
3.645963502044766e-07,0.9012232105141538
4.645963502044766e-07,0.901223238379831
5.645963502044767e-07,0.9012232239090777
6.645963502044767e-07,0.9012232052196683
7.645963502044767e-07,0.9012231921946262
8.645963502044767e-07,0.9012231845919302
9.645963502044767e-07,0.9012231804966657
1.064596350204477e-06,0.9012231784256741
1.164596350204477e-06,0.9012231774567872
1.24001e-06,0.9012231771386209
1.2400490625e-06,0.9024596073167199
1.240095599234438e-06,0.9036015511755289
1.240115781514513e-06,0.9040555971330958
1.240140283283977e-06,0.9045981176767556
1.240162930012124e-06,0.9051063138517038
1.240187302282201e-06,0.9056712296645971
1.240219391760764e-06,0.9064524934304431
1.240274069065204e-06,0.9078901156057148
1.240341962553597e-06,0.909858240127615
1.240407932845567e-06,0.9119507990790057
1.240484442185445e-06,0.914567934922745
1.240577225262272e-06,0.9179449740032087
1.240690964262101e-06,0.9222421084435173
1.240822566028473e-06,0.9271948713638248
1.240966422727141e-06,0.9323019922572023
1.241124484110612e-06,0.9372628354189277
1.241269873295298e-06,0.9410700868411864
1.241408411598374e-06,0.9439614814540357
1.241551803840366e-06,0.9461988128702541
1.241709631084097e-06,0.9478332944638277
1.241897664979431e-06,0.9487886671736887
1.242113638398573e-06,0.9487872401104328
1.2423545161947e-06,0.9477179465045021
1.242606032261471e-06,0.9457536724040743
1.24286424474899e-06,0.9431974891337386
1.243130793342452e-06,0.9403425515020604
1.243407778070135e-06,0.937483801180904
1.243700312547732e-06,0.9348927409708508
1.244019220178529e-06,0.9328252667077552
1.244366060478207e-06,0.9316220393714661
1.24471872034869e-06,0.9315135614871944
1.245092762304875e-06,0.9324867213453721
1.245477325964291e-06,0.9344216694152292
1.245893436801512e-06,0.9372819755549111
1.24634247445891e-06,0.9409474219329074
1.246818259788702e-06,0.9452283165234271
1.24735942129503e-06,0.950432608512508
1.247953209252287e-06,0.9566240646708131
1.248565024314812e-06,0.9639263853492058
1.249184685085659e-06,0.973007416919114
1.249597342542829e-06,0.9805060185565475
1.25001e-06,0.9896358510258402
1.250027746162638e-06,0.9893533538429412
1.250046416674888e-06,0.9892377167363425
1.250068322649374e-06,0.9891160679427645
1.250091538361125e-06,0.9889481619640965
1.25010789265807e-06,0.9887841382839162
1.250125501476658e-06,0.9885540122056078
1.250147950923806e-06,0.988183986614952
1.250186882406368e-06,0.9873980205662712
1.250217706667939e-06,0.9866889837193956
1.250252441943214e-06,0.9858334948715659
1.250312027535874e-06,0.9842549434627231
1.25035652248819e-06,0.9829838015267173
1.250401018702835e-06,0.9816360321755129
1.25045788765727e-06,0.9798196548950732
1.250571625566141e-06,0.975991955760574
1.250678750742403e-06,0.9722786340196173
1.250785804119354e-06,0.9685878426149862
1.25090212306008e-06,0.9647214786329394
1.251031233460627e-06,0.9607112766860306
1.251170539754482e-06,0.9567816225235602
1.251312453885279e-06,0.9532124549482022
1.251464794556918e-06,0.9498298703159321
1.251642804959772e-06,0.9463731605062603
1.251815218149594e-06,0.9434375885160388
1.251997905001855e-06,0.9406795341321524
1.252213107585121e-06,0.9378127779910628
1.25247995486665e-06,0.9347550279245722
1.252798461368281e-06,0.9317368585004915
1.253217355791602e-06,0.9286293605840874
1.253717670249371e-06,0.9258791363831689
1.254206498134462e-06,0.9239039027522405
1.254737662928395e-06,0.9222992800259137
1.255343280577698e-06,0.9209375346970284
1.25605243330634e-06,0.9197643977243313
1.256884260590578e-06,0.9187592054933278
1.25785738609676e-06,0.9178969945607264
1.258828594850751e-06,0.9172458086977496
1.259830048673005e-06,0.9167126070372763
1.260913319365921e-06,0.9162403540568779
1.26211990124323e-06,0.9158020559901062
1.26351384248795e-06,0.9153759960426632
1.265181207354517e-06,0.9149451298034406
1.267246771170532e-06,0.9144922134414386
1.269920634366866e-06,0.9139914062429171
1.273540549651863e-06,0.9134034881423444
1.278422067876781e-06,0.9126944993269901
1.285339266247706e-06,0.9117588726936334
1.294855462353826e-06,0.9105135451522917
1.298075647961734e-06,0.9100947254119179
1.30451601917755e-06,0.9092579231831018
1.307102416153503e-06,0.9089220698158241
1.312275210105409e-06,0.908250331177835
1.32262079800922e-06,0.9069064889048241
1.330207090763789e-06,0.9059204988683998
1.338052741479019e-06,0.9049000979667823
1.345557114411183e-06,0.9039234270125344
1.35351598326035e-06,0.9028869662156968
