time,2*VREF
0,1.7
9.999999999999999e-12,1.7
1.188574629922525e-11,1.7
1.565723889767576e-11,1.7
1.85849315454232e-11,1.7
2.245119124976531e-11,1.7
2.929995712106516e-11,1.7
3.958906076820968e-11,1.7
4.937971073657393e-11,1.7
5.93774773789816e-11,1.7
6.983358907702912e-11,1.7
8.091284171631743e-11,1.7
9.32166128704864e-11,1.7
1.077622857652385e-10,1.7
1.254074050350341e-10,1.7
1.499069465427081e-10,1.7
1.697504220809329e-10,1.7
1.883587426263833e-10,1.7
2.081604958654988e-10,1.7
2.293006416748402e-10,1.7
2.535508809920144e-10,1.7
2.845715416997008e-10,1.7
3.107518028834383e-10,1.7
3.369621531190996e-10,1.7
3.665329670191483e-10,1.7
4.056335019464856e-10,1.7
4.838345718011602e-10,1.7
5.419783957293121e-10,1.7
6.071966013359421e-10,1.7
6.75402845951069e-10,1.7
7.487169795172615e-10,1.7
8.342425923581961e-10,1.7
9.38592031507543e-10,1.7
1.089815879051965e-09,1.7
1.250796197146337e-09,1.7
1.373268752899219e-09,1.7
1.489847585521639e-09,1.7
1.61102978707943e-09,1.7
1.748894430970375e-09,1.7
1.939157134550234e-09,1.7
2.204768649518284e-09,1.7
2.456679711327715e-09,1.7
2.684720265082008e-09,1.7
2.897668645999818e-09,1.7
3.102671586122493e-09,1.7
3.307814784293768e-09,1.7
3.520856345230164e-09,1.7
3.745553722102799e-09,1.7
3.947794911153021e-09,1.7
4.135741407837776e-09,1.7
4.314456582772481e-09,1.7
4.493920522116118e-09,1.7
4.687178332501629e-09,1.7
4.877077419939651e-09,1.7
5.057343641999508e-09,1.7
5.231644438579313e-09,1.7
5.402547830402996e-09,1.7
5.572798374491885e-09,1.7
5.745734716127074e-09,1.7
5.926440971046702e-09,1.7
6.109191201869258e-09,1.7
6.274617538107089e-09,1.7
6.432358966030178e-09,1.7
6.596140415845821e-09,1.7
6.772271299485042e-09,1.7
6.945200133079524e-09,1.7
7.122248017146185e-09,1.7
7.311005718496407e-09,1.7
7.523056000011624e-09,1.7
7.777434044064418e-09,1.7
8.05943361805797e-09,1.7
8.386023665409154e-09,1.7
8.731099755218808e-09,1.7
9.076858904006269e-09,1.7
9.44766722800404e-09,1.7
9.728833614002021e-09,1.7
1.001e-08,1.7
1.002532888329098e-08,1.7
1.004047040512382e-08,1.7
1.005749711609161e-08,1.7
1.008029035430923e-08,1.7
1.009634699966549e-08,1.7
1.011179215703952e-08,1.7
1.012863331747834e-08,1.7
1.014774043455781e-08,1.7
1.01713725492524e-08,1.7
1.02031085863432e-08,1.7
1.025895741375133e-08,1.7
1.031626880788182e-08,1.7
1.036919609791657e-08,1.7
1.042812704347449e-08,1.7
1.050006755193966e-08,1.7
1.06030112000184e-08,1.7
1.073811805604655e-08,1.7
1.088100727857542e-08,1.7
1.103744356093425e-08,1.7
1.122217821036601e-08,1.7
1.143998317580899e-08,1.7
1.167020101966751e-08,1.7
1.192080242957103e-08,1.7
1.217594892774994e-08,1.7
1.247775768880416e-08,1.7
1.28989874000654e-08,1.7
1.341903022501144e-08,1.7
1.409867195008578e-08,1.7
1.496677461662519e-08,1.7
1.583993702025034e-08,1.7
1.678675444793634e-08,1.7
1.780006591177019e-08,1.7
1.878166142418128e-08,1.7
1.981176405172152e-08,1.7
2.092986535109522e-08,1.7
2.219069945589625e-08,1.7
2.371253275749516e-08,1.7
2.578487489989018e-08,1.7
2.646971320121619e-08,1.7
2.783938980386821e-08,1.7
3.057874300917226e-08,1.7
3.39967899057927e-08,1.7
3.943088310058204e-08,1.7
4.770381424837418e-08,1.7
5.650300582443674e-08,1.7
6.768104521466315e-08,1.7
7.682140505001956e-08,1.7
9.044280109917222e-08,1.7
1.030071829077297e-07,1.7
1.164091706040846e-07,1.7
1.32969891692496e-07,1.7
1.535984930391162e-07,1.7
1.802515405129889e-07,1.7
2.163735011311414e-07,1.7
2.642834831239477e-07,1.7
3.322318619470278e-07,1.7
4.322318619470278e-07,1.7
5.322318619470278e-07,1.7
6.322318619470277e-07,1.7
