time,IL
0,0.0001
9.999999999999999e-12,0.0001
1.188305071405956e-11,0.0001037472709209785
1.564915214217868e-11,0.0001112418127629356
1.857810290381182e-11,0.0001170704247785855
2.244284909913152e-11,0.0001247612697072717
2.928568479853689e-11,0.0001383785127490884
3.926828106563867e-11,0.000158243879320621
4.877749186877019e-11,0.0001771672088188527
5.85092354461967e-11,0.0001965333785379315
6.872848453130494e-11,0.0002168696842172968
7.968292351181873e-11,0.0002386690177885193
9.214478555175663e-11,0.0002634681232479957
1.07196627082352e-10,0.0002934212878938805
1.280434317568073e-10,0.0003349064291960466
1.474974182910632e-10,0.0003736198623992157
1.645961602016031e-10,0.0004076463588011902
1.821173055723913e-10,0.0004425134380890586
2.007295077736388e-10,0.0004795517204695413
2.216401247858839e-10,0.0005211638483239091
2.485754521771915e-10,0.000574765149832611
2.718659182705725e-10,0.0006211131773584393
2.94435802613709e-10,0.000666027247201281
3.192554123146812e-10,0.0007154182705062155
3.507064217415868e-10,0.0007780057792657578
4.136084405953982e-10,0.0009031807967848424
4.589126326908134e-10,0.0009933361390547187
5.15631180781545e-10,0.001106206049755275
5.812043979994728e-10,0.001236696752018951
6.445490519558497e-10,0.001362752613392141
7.255045463485681e-10,0.001523854047233651
8.306584423896617e-10,0.001733110300355427
9.826580894300911e-10,0.002035589597965882
1.146676605656316e-09,0.002361986445256069
1.272456969594342e-09,0.002612289369492741
1.396397322944023e-09,0.002858930672658605
1.530879674745604e-09,0.003126550552743751
1.69897725411181e-09,0.003461064735682503
2.004164453681863e-09,0.004068387262826908
2.277431017542817e-09,0.004612187724910206
2.527395777954228e-09,0.005109617598128915
2.764459834388367e-09,0.005581375070432851
2.982585550730407e-09,0.006015445245953511
3.187730349110829e-09,0.00642368339473055
3.386583324748437e-09,0.006819400816249388
3.585227786837662e-09,0.007214703295806946
3.79086581156012e-09,0.00762392296500464
4.000804549792692e-09,0.008041701054087459
4.190153326221267e-09,0.008418505119180322
4.368134541994252e-09,0.008772687738568562
4.539317959511397e-09,0.009113342739427681
4.713487060338845e-09,0.0094599392500743
4.899534927573401e-09,0.009830174505871068
5.085234626370559e-09,0.01019971690647741
5.260663861250457e-09,0.01054882108388841
5.429232524523314e-09,0.0108842727238014
5.593850843933418e-09,0.0112118631794275
5.757046185990183e-09,0.01153662191012046
5.92151930528516e-09,0.01186392341751747
6.090069465880824e-09,0.01219933823710284
6.266381527683243e-09,0.01255019924008965
6.449908838755732e-09,0.01291541858912391
6.617341262934358e-09,0.01324860911323937
6.775957829756271e-09,0.01356425608121498
6.933576580643517e-09,0.0138779173954806
7.095074221855864e-09,0.01419929770149317
7.267009241551132e-09,0.01454144839068675
7.457302025227434e-09,0.0149201310302026
7.678656379505679e-09,0.0153606261952163
7.92941051419332e-09,0.01585962692324471
8.168424757649918e-09,0.01633526526772334
8.394384538792695e-09,0.01678492523219747
8.607880209434289e-09,0.01720978161677424
8.809188418291941e-09,0.01761038495240096
9.001819528415742e-09,0.01799372086154733
9.189568466366393e-09,0.01836734124806912
9.376513404085206e-09,0.01873936167412956
9.567692912843006e-09,0.01911980889655758
9.770271494889908e-09,0.01952294027483092
9.890135747444954e-09,0.01976147013741546
1.001e-08,0.02
1.002090255917074e-08,0.02
1.003107239054374e-08,0.02
1.004283565039588e-08,0.02
1.00576934174226e-08,0.02
1.007317997485957e-08,0.02
1.008764960112795e-08,0.02
1.01031427827761e-08,0.02
1.012062406230529e-08,0.02
1.014150039464732e-08,0.02
1.016830232554803e-08,0.02
1.020686414509616e-08,0.02
1.027330064183415e-08,0.02
1.034318331209131e-08,0.02
1.0416249032752e-08,0.02
1.050054270896265e-08,0.02
1.059735440306492e-08,0.02
1.070847328936054e-08,0.02
1.082967299026804e-08,0.02
1.096195973172322e-08,0.02
1.110254357388128e-08,0.02
1.123857632311374e-08,0.02
1.136697776084288e-08,0.02
1.149811101961004e-08,0.02
1.16408588007351e-08,0.02
1.180936200578339e-08,0.02
1.200616845440854e-08,0.02
1.222152824650983e-08,0.02
1.246128939937655e-08,0.02
1.27224631264944e-08,0.02
1.30034001681471e-08,0.02
1.329027766161871e-08,0.02
1.356134497200185e-08,0.02
1.382403224740279e-08,0.02
1.408644041533098e-08,0.02
1.435705999298778e-08,0.02
1.464842931370343e-08,0.02
1.496467618613312e-08,0.02
1.528258104559165e-08,0.02
1.561325001487479e-08,0.02
1.595141680345926e-08,0.02
1.63125811640784e-08,0.02
1.669092778077384e-08,0.02
1.706873317790094e-08,0.02
1.74631922902831e-08,0.02
1.789366750333177e-08,0.02
1.83914410566206e-08,0.02
1.890490617195454e-08,0.02
1.942625776026324e-08,0.02
1.999409865122819e-08,0.02
2.056081372563664e-08,0.02
2.114582641506869e-08,0.02
2.181350540311038e-08,0.02
2.25544489554647e-08,0.02
2.333176242983905e-08,0.02
2.420233650087126e-08,0.02
2.50891346108369e-08,0.02
2.615910325610624e-08,0.02
2.735913892684032e-08,0.02
2.875842426488703e-08,0.02
3.022431002061797e-08,0.02
3.212180357061262e-08,0.02
3.437246523420072e-08,0.02
3.69711881729203e-08,0.02
4.0664193553259e-08,0.02
4.557731272580488e-08,0.02
5.310252464499693e-08,0.02
6.274177924120982e-08,0.02
7.588920305396573e-08,0.02
8.698823388930414e-08,0.02
9.886428623723914e-08,0.02
1.133210574242352e-07,0.02
1.306821077094131e-07,0.02
1.522630218393555e-07,0.02
1.806095995359704e-07,0.02
2.187764545885539e-07,0.02
2.697938789290131e-07,0.02
3.431739142322723e-07,0.02
4.431739142322723e-07,0.02
5.431739142322723e-07,0.02
