IL,ITOT,VOUT,VDROP
0.0001,+2.791691E-03,0.995492708,0.461759388
0.0003,+2.984870E-03,0.995490261,0.409820038
0.0005,+3.179756E-03,0.995357061,0.357865042
0.001,+3.676113E-03,0.995366609,0.227327086
0.002,+4.663175E-03,0.995250833,-0.0322755193
0.003,+5.644276E-03,0.994911024,-0.291051971
0.004,+6.629735E-03,0.994968013,-0.55074746
0.005,+7.618743E-03,0.995176189,-0.810364547
0.006,+8.604444E-03,0.995403237,-1.07001882
0.007,+9.588312E-03,0.995407291,-1.32942224
0.008,+1.049988E-02,0.99482522,-1.58910528
0.009,+1.049987E-02,0.991912132,-1.84870729
0.01,+1.049986E-02,0.720554476,-2.10833414
