IL,ITOT,VOUT,VDROP
0.0001,+2.028084E-03,0.598435116,0.264577926
0.0003,+2.223889E-03,0.598383645,0.211808524
0.0005,+2.423172E-03,0.598072951,0.159870877
0.001,+2.914456E-03,0.59806739,0.0301042928
0.002,+3.901859E-03,0.598039097,-0.229394822
0.003,+4.886284E-03,0.59774675,-0.488405236
0.004,+5.870680E-03,0.597682866,-0.74778876
0.005,+6.857003E-03,0.597765828,-1.00744816
0.006,+7.842924E-03,0.597835984,-1.2670579
0.007,+8.829929E-03,0.597952817,-1.52670846
0.008,+9.813642E-03,0.597860738,-1.78637405
0.009,+1.049989E-02,0.596959285,-2.04575735
0.01,+1.049986E-02,0.593442757,-2.30538674
