VIN,ITOT,VOUT,VDROP
1.8,+6.042989E-03,1.41239429,-0.0970627358
1.775,+6.024981E-03,1.41272694,-0.0970605174
1.75,+6.016408E-03,1.41261309,-0.0970761932
1.725,+6.009577E-03,1.41247753,-0.0970412417
1.7,+6.003566E-03,1.4122835,-0.0970452837
1.675,+5.997642E-03,1.41249365,-0.0970449223
1.65,+5.991224E-03,1.41233809,-0.0970490031
1.625,+5.984551E-03,1.41209957,-0.0970451141
1.6,+5.978765E-03,1.41197806,-0.0970468098
1.575,+5.972268E-03,1.41196508,-0.0970337805
1.55,+5.966926E-03,1.41195673,-0.0970272978
1.525,+5.960847E-03,1.41178119,-0.0970562086
1.5,+5.955395E-03,1.41170345,-0.097050129
1.475,+5.949779E-03,1.41167943,-0.0970594166
1.45,+5.943513E-03,1.4115851,-0.0970518998
1.425,+5.935876E-03,1.40936409,-0.0970584659
1.4,+5.817194E-03,1.38459329,-0.0970556165
1.375,+5.698610E-03,1.35969087,-0.0970515912
1.35,+5.581306E-03,1.33473507,-0.0970437936
1.325,+5.466093E-03,1.30981243,-0.0970525447
1.3,+5.352973E-03,1.28485145,-0.0970430292
1.275,+5.242251E-03,1.2599195,-0.0970489559
1.25,+5.133942E-03,1.23495578,-0.0970385008
1.225,+5.028282E-03,1.21000733,-0.0970462372
1.2,+4.924276E-03,1.1850545,-0.0970313287
1.175,+4.821878E-03,1.16007363,-0.0970421313
1.15,+4.721096E-03,1.1351019,-0.0970441272
1.125,+4.621353E-03,1.11009608,-0.0970502096
1.1,+4.522729E-03,1.08512135,-0.0970475326
1.075,+4.424654E-03,1.06010456,-0.0970400019
1.05,+4.327153E-03,1.03512225,-0.0970430042
1.025,+4.229838E-03,1.01009183,-0.0970399324
1.0,+4.132953E-03,0.985086037,-0.097048133
