IL,ITOT,VOUT,VDROP
0.0001,+1.345879E-04,0.754599973,0.763774751
0.0003,+1.117809E-04,0.711712386,0.71133441
0.0005,+1.065990E-04,0.659663825,0.658872464
0.001,+6.289875E-04,0.617300723,0.52774036
0.002,+1.623818E-03,0.616545368,0.265714901
0.003,+2.621528E-03,0.616208745,0.00258334988
0.004,+3.616445E-03,0.616199426,-0.259516931
0.005,+4.607720E-03,0.616071972,-0.521061424
0.006,+5.601310E-03,0.615969869,-0.783069126
0.007,+6.596214E-03,0.615996639,-1.04527962
0.008,+7.590231E-03,0.615925128,-1.30745149
0.009,+8.583897E-03,0.615741778,-1.56964588
0.01,+9.577968E-03,0.615724037,-1.83187461
