Output Voltage (Temp=27) X,Output Voltage (Temp=27) Y,Output Voltage (Temp=125) X,Output Voltage (Temp=125) Y,Output Voltage (Temp=-55) X,Output Voltage (Temp=-55) Y,Output Voltage (Temp=-180) X,Output Voltage (Temp=-180) Y
5.039727660548456e-06,0.8061787208689849,6.005501983266038e-06,0.3697784817026569,5.092016734339843e-06,0.8105033236365535,5.822325269100487e-08,0.4551484482504656
5.040249332160775e-06,0.8050613427894724,6.005536467130735e-06,0.34483933356334,5.111357842679526e-06,0.8105027187815915,5.831392043089779e-08,0.4538748569617016
5.040981975633616e-06,0.8037179902383281,6.005571920356643e-06,0.3241927171181071,5.150040059358893e-06,0.8105029392956283,5.842450611887562e-08,0.4524943627847382
5.041604946504138e-06,0.8030354685175268,6.005605438476369e-06,0.3087306449275911,5.227404492717627e-06,0.8105033220737,5.854673544971202e-08,0.4512306099266263
5.042156642185526e-06,0.802912227106453,6.005639677443165e-06,0.2963104971539482,5.382133359435096e-06,0.8105043535720957,5.868311976098932e-08,0.4502089513107732
5.042663750478427e-06,0.803229597756163,6.005671439267281e-06,0.2872671179146699,5.592133359435095e-06,0.8105057512765783,5.884676949850526e-08,0.4496472755714306
5.043151031644829e-06,0.8038884213436172,6.005699645577924e-06,0.2808487013167486,5.802133359435095e-06,0.8105071232322509,5.904667720352199e-08,0.4501139086701635
5.043650875727154e-06,0.8048336325311286,6.005720500537753e-06,0.2769125269333403,6.005e-06,0.8105084431786741,5.924419007429189e-08,0.4519233454803756
5.044194338178614e-06,0.8060166617512162,6.005739994168288e-06,0.2737510028888002,6.00500552360869e-06,0.8054339240275887,5.944312685668778e-08,0.4550638850852405
5.044849833525967e-06,0.8073979515665587,6.00577040408237e-06,0.2696332516090632,6.00501043411986e-06,0.799491911531829,5.964771225058093e-08,0.4594451748691573
5.045720514308327e-06,0.8087312013797621,6.005795662206795e-06,0.2668576720127058,6.005012318677549e-06,0.7969548019150938,5.987258591769997e-08,0.4651070327063263
5.046385947588106e-06,0.8092070512215385,6.005817662617449e-06,0.2648436886094174,6.005014114676974e-06,0.7945439602101081,6.00930721476706e-08,0.4708619546983091
5.046965416804664e-06,0.8092076862439029,6.005841962415832e-06,0.2629851404815443,6.005016231047275e-06,0.7919110126508739,6.029109791107489e-08,0.4756327180446961
5.047518437087793e-06,0.8088933412580636,6.005872389054299e-06,0.261109119319482,6.00501813671395e-06,0.7898876418776142,6.051514948656395e-08,0.4799636928740077
5.048069985610154e-06,0.8083654566349213,6.0059125491058e-06,0.259258740768201,6.005020397341773e-06,0.7880996078979705,6.070066149743358e-08,0.4824283853715611
5.048678592429134e-06,0.8076794129940719,6.005965347623628e-06,0.2576769248076844,6.005022408522555e-06,0.7871731140158152,6.089120950771839e-08,0.4838019532317285
5.049469889241632e-06,0.8068876293010845,6.006016354657735e-06,0.2568680958722093,6.005024286255013e-06,0.7869223819885545,6.105875172794823e-08,0.484075187383213
5.050280511654631e-06,0.8064265713681706,6.006066172587533e-06,0.2566039517406323,6.005026149355845e-06,0.7872631845284448,6.119569533527633e-08,0.483712064427327
5.050982631159054e-06,0.8064094302644225,6.006117751731235e-06,0.256750627539503,6.005028021531483e-06,0.7881566904175223,6.132855986749755e-08,0.4829290065765057
5.051620274711993e-06,0.8067021968045196,6.006172949208902e-06,0.2572704662163148,6.005029959619366e-06,0.7895764576444004,6.147556952754617e-08,0.4816624518150946
5.052247796334137e-06,0.8072125603805643,6.006234472709347e-06,0.2581834398318099,6.005032023518797e-06,0.7914967457943124,6.16619820205858e-08,0.4796063100064472
5.052913763912177e-06,0.8078733432302697,6.006303111820099e-06,0.259505900611637,6.005034300948701e-06,0.7938757198767764,6.186289571754231e-08,0.4770045948726087
5.053718229043482e-06,0.8086270590751522,6.006378224757942e-06,0.2612093743635793,6.005036998706628e-06,0.7966612174383335,6.20706828141845e-08,0.4740679024000771
5.054746023864526e-06,0.8092358455186226,6.006460021379358e-06,0.2632612410445041,6.005041234195326e-06,0.7998904957513756,6.226093078388373e-08,0.4712845254572022
5.055592832435946e-06,0.8093506367610083,6.006549094973043e-06,0.2656274526111473,6.00504445005391e-06,0.8008481825676753,6.24271081383534e-08,0.4688562906558677
5.056329050938012e-06,0.8091847167339177,6.006645825924282e-06,0.268259883514154,6.005046939976434e-06,0.8004872920223979,6.261027932288101e-08,0.4662574366325259
5.057065372764458e-06,0.8088543696892685,6.006748951546037e-06,0.2710581313385617,6.0050492498635e-06,0.799235192223967,6.281978852070052e-08,0.4634709084657767
5.057867696024396e-06,0.8084451065790851,6.006849749858637e-06,0.2737271417098994,6.005051428424872e-06,0.7972926166850492,6.297317759445088e-08,0.4616023265549015
5.058999930967785e-06,0.8080463403902465,6.00695278333326e-06,0.2763454335606144,6.005053608044266e-06,0.7947318313805382,6.314603818418876e-08,0.4597288961714037
5.06003416742661e-06,0.8079942071726942,6.007061251011928e-06,0.2789508305645102,6.005055912740017e-06,0.7915568087583431,6.332255608038484e-08,0.4581378768649444
5.060909608903432e-06,0.808184308061865,6.007178054684941e-06,0.2815599701492187,6.005058486612927e-06,0.7877669134499615,6.347921012116549e-08,0.4570576103103256
5.061773120373961e-06,0.8085080303964413,6.007306706058303e-06,0.2841805196036144,6.005061722933745e-06,0.7832319951589543,6.36450267202007e-08,0.4563286832790149
5.062719192852545e-06,0.8088825242353785,6.007450804795789e-06,0.2867895440015616,6.005064659352168e-06,0.7798300527646405,6.383328706971482e-08,0.4561000704405713
5.064097832136444e-06,0.8092136088656701,6.007614732379228e-06,0.2893367172784542,6.005067863242629e-06,0.7773446032106718,6.405601847799688e-08,0.4567558178201911
5.065305947186484e-06,0.8092260189178213,6.007804428138292e-06,0.2917382354260263,6.005070619354383e-06,0.7764073041676895,6.428414626030713e-08,0.4584781889737484
5.066350165297164e-06,0.8090733498781201,6.008028802639043e-06,0.293861500538358,6.00507315996403e-06,0.7765361904324063,6.451159589356588e-08,0.4611347462781039
5.067429279204895e-06,0.8088656713526098,6.008302774805174e-06,0.2954879742253197,6.005075682325655e-06,0.7774860957067383,6.474309128601468e-08,0.464526178974993
5.068817050054542e-06,0.8087006872875329,6.008627986704409e-06,0.2961972972191104,6.005078277158555e-06,0.7790761978711891,6.49802387591133e-08,0.4682990789641257
5.070341882439571e-06,0.8087331181184956,6.008967619545877e-06,0.2957119797119829,6.005081117033872e-06,0.7811310149358278,6.522967989400373e-08,0.4720643668689968
5.071621780936476e-06,0.8088854419543459,6.009321303108895e-06,0.294091071406323,6.005084558947508e-06,0.7833665524214691,6.551307197241197e-08,0.4754732255930118
5.072971063851281e-06,0.8090584540543542,6.009692350935298e-06,0.2913972427277361,6.00508956533401e-06,0.7846499147050479,6.577681017984576e-08,0.4774649189333595
5.0748920313455e-06,0.8091611788147017,6.010084347701843e-06,0.2876772215405116,6.005093138006548e-06,0.7836026553413927,6.600161277655641e-08,0.4781642304078762
5.076746138243166e-06,0.8091085003169857,6.010504517870334e-06,0.2829219026617428,6.00509609591114e-06,0.7813639763544358,6.619340359170047e-08,0.478062836111282
5.078417375528319e-06,0.8090239289742147,6.010960164165818e-06,0.2770942674411289,6.00509893240121e-06,0.7781475919052474,6.637014074219741e-08,0.4774614041186367
5.0806071371187e-06,0.8089892785798526,6.011459447451039e-06,0.2701321696465252,6.005101718246189e-06,0.774228381239273,6.655818375878794e-08,0.4763819462048013
5.083167024042063e-06,0.8090491871798886,6.012012380102005e-06,0.2619413896499303,6.005104711363365e-06,0.7696098425066211,6.678015548087551e-08,0.4746755473449373
5.085472241478103e-06,0.8091091908623678,6.012630669134639e-06,0.2524024891985751,6.005108322424283e-06,0.7642232855212465,6.701336298206351e-08,0.4725521047491881
5.089038899939533e-06,0.8091221563647082,6.013331475377975e-06,0.2413168501337525,6.005113464000429e-06,0.7583759409394406,6.725678508797062e-08,0.4701547332891478
5.092597324551429e-06,0.8091028326680869,6.014137408586921e-06,0.2284080408843732,6.005117306036599e-06,0.7559511552826083,6.751838662063647e-08,0.4675624135329597
5.096807235051017e-06,0.8091066233802336,6.015083044389226e-06,0.2132225766717916,6.005120541746143e-06,0.7552957209415848,6.781414796881795e-08,0.464839159866661
5.102842120449182e-06,0.8091269143103392,6.016218095270249e-06,0.1950842718018594,6.005123690290515e-06,0.7556906200530887,6.816344559565773e-08,0.4622317774721342
5.109693845456165e-06,0.8091343957257345,6.017622991125733e-06,0.1728501486306471,6.005126863252427e-06,0.7567187849242205,6.843011481872176e-08,0.4608822916075561
5.11842209766354e-06,0.8091382541407298,6.018811495562867e-06,0.1541759838327417,6.005130409737058e-06,0.7579468534683704,6.864858183035966e-08,0.4603064036167064
5.130794020861399e-06,0.8091447903304519,6.02e-06,0.1355994162954637,6.005135281057419e-06,0.7584061283658117,6.886738242293582e-08,0.460297434327017
5.150094053989028e-06,0.8091505799308004,6.020089091989998e-06,0.1511312843814,6.00514039479793e-06,0.7562491078932185,6.910589017084581e-08,0.4609759927866715
5.155524911722282e-06,0.8091514011523913,6.020175855729198e-06,0.1540259072854261,6.005144108525983e-06,0.7527901684159267,6.936390098319077e-08,0.462471695658262
5.16638662718879e-06,0.809152737743401,6.020216902721737e-06,0.1548652117754444,6.005147537714691e-06,0.7483517515132047,6.962278545213072e-08,0.4646020816402874
5.188110058121806e-06,0.8091544267844949,6.020255192572407e-06,0.1560738801816046,6.005150986995312e-06,0.7431255513132092,6.988793505491558e-08,0.4671482216148261
5.226788889677504e-06,0.8091556558954012,6.020312443749025e-06,0.1577176877440769,6.005154755894031e-06,0.7372681484706198,7.016849719646927e-08,0.4698413141090158
5.277855018220528e-06,0.8091559581929316,6.020377219850265e-06,0.1594522469700519,6.00515999152861e-06,0.7303497063442482,7.048495589869682e-08,0.472373759738961
5.345988647266157e-06,0.8091558420399151,6.020486000785013e-06,0.1623147893563893,6.00516532617778e-06,0.725790821387381,7.079662154061377e-08,0.4739849810809783
5.445076514229844e-06,0.8091556710764892,6.020618167161764e-06,0.1656212289607389,6.00516932401054e-06,0.7241359050428682,7.105885614302066e-08,0.4745388749511487
5.616450030878864e-06,0.8091555486291024,6.020790787734863e-06,0.1696781791665893,6.005173103556537e-06,0.7236597233670535,7.129300285834887e-08,0.4744173725104378
5.826450030878864e-06,0.8091554632803158,6.020979488120244e-06,0.1738121633803525,6.00517700427086e-06,0.7236450133992679,7.151958949952676e-08,0.4738052496655731
6.005e-06,0.8091553914103641,6.021186352734662e-06,0.1780239944963964,6.005181542509667e-06,0.7231839820860868,7.176119176851289e-08,0.4727254482438348
6.005009795187896e-06,0.8001643421277332,6.021428846353013e-06,0.1825920046847692,6.005187373682264e-06,0.7204084158541243,7.202920865554952e-08,0.4711734018545408
6.005017305205315e-06,0.7931593601778933,6.021731029333767e-06,0.187814065604522,6.005192199546075e-06,0.7158236816966876,7.230641704596394e-08,0.4693600684481248
6.005025098021309e-06,0.7887148397452538,6.022145907933164e-06,0.1942991443726657,6.005196354051867e-06,0.7103992634816149,7.260404219112445e-08,0.4673872606118973
6.005027417288612e-06,0.7881985323738452,6.022673185378096e-06,0.2016653104513256,6.005200515683842e-06,0.7041821521323103,7.294481969245502e-08,0.4653619699357499
6.005030165301294e-06,0.7882364670809003,6.023258122258192e-06,0.2089951160722486,6.00520511429123e-06,0.6973811170370637,7.326559484705014e-08,0.4639088883595025
6.005032707637823e-06,0.7888785455673116,6.02390920262493e-06,0.2164277916081751,6.005211251123092e-06,0.6900255831060971,7.354501363945659e-08,0.4631482484489355
6.005035025316327e-06,0.7898775302410217,6.024647514941114e-06,0.2242416467389541,6.005216878350678e-06,0.685627172084059,7.380826228075593e-08,0.4629510450337106
6.005037538767888e-06,0.7912346001229724,6.025507720948772e-06,0.2328266230700161,6.005221512654329e-06,0.683490008796849,7.407730780560558e-08,0.4633246863374968
6.0050403927719e-06,0.7928388716442946,6.026549381583176e-06,0.2427803543039256,6.00522614334837e-06,0.682010210504804,7.437117975298389e-08,0.4643473389892797
6.005044210997439e-06,0.7945141456272661,6.027878140009884e-06,0.2550904885976284,6.005231360191634e-06,0.6799770141602742,7.466869575074841e-08,0.4658825002625648
6.005047269862808e-06,0.7951197880264411,6.029729991028639e-06,0.2718729370329109,6.005237934399291e-06,0.6753821839747451,7.497307959627115e-08,0.4677165025815807
6.005050449466619e-06,0.794802147061818,6.032316058889611e-06,0.2949072717385529,6.00524375976985e-06,0.6691057070450481,7.529969843558544e-08,0.4696267812632942
6.005053303225235e-06,0.7936273338929216,6.035974488122619e-06,0.3269268073425595,6.005248815881562e-06,0.6624184418546077,7.568237975720897e-08,0.4713374147919996
6.005055967845144e-06,0.7918205339498821,6.040244207350215e-06,0.3635201024430202,6.005254079429338e-06,0.6551829159023584,7.60116872112914e-08,0.472127174794976
6.005058658490762e-06,0.7894456997072278,6.04564323562795e-06,0.4085596739878412,6.005260710318815e-06,0.6472470252985594,7.630265199806738e-08,0.4722293207660668
6.005061514964658e-06,0.7865666179773957,6.052490506173254e-06,0.4635649677598395,6.005268030465904e-06,0.6409258954546271,7.65810524648628e-08,0.4718432595202907
6.005064833668471e-06,0.7831727943152934,6.060407327555301e-06,0.5239222822823895,6.00527389654125e-06,0.6373957980177146,7.686691575297998e-08,0.4710396205540358
6.005069932569965e-06,0.7788957653354309,6.068146056376559e-06,0.5791370682603215,6.005279727585998e-06,0.6343191969013615,7.718255350795698e-08,0.4698294287520862
6.005074102059719e-06,0.7767702517518972,6.075817047729454e-06,0.629580416135053,6.005286804156892e-06,0.6296615998406004,7.750777600548776e-08,0.4684216414698995
6.005077408661892e-06,0.7760938727541141,6.083136425595138e-06,0.6729093794686931,6.005294841357396e-06,0.6222701513833293,7.786182250503343e-08,0.4669395881162068
6.005080571023397e-06,0.7762038831005701,6.089180748331808e-06,0.7041675849636077,6.005301536987455e-06,0.6148406540449943,7.825440329028544e-08,0.4656329009132453
6.005083719358048e-06,0.7768121025501586,6.093600744830926e-06,0.7235712204053348,6.005308260518813e-06,0.6073038100618138,7.859290867269561e-08,0.464961924608307
6.005087137706953e-06,0.7776308651786814,6.096743329453531e-06,0.7350963140935638,6.005317098537314e-06,0.598981596377423,7.890729317930804e-08,0.4648109863783677
6.005091467099841e-06,0.77815891099162,6.099439588247288e-06,0.7432422449392674,6.005326564124884e-06,0.5923110787891989,7.922401162253688e-08,0.4651536607250309
6.005096826766716e-06,0.7770647263896595,6.102171515374306e-06,0.7498586254258033,6.005334335778993e-06,0.5876793743730612,7.956199203236242e-08,0.4659948480021527
6.005100811239918e-06,0.7747473166279848,6.104491703535005e-06,0.7543420202623118,6.005343319003148e-06,0.581821054593226,7.990992206534359e-08,0.4671981451331727
6.005104343932419e-06,0.7716783471434646,6.106574935064348e-06,0.7576442329196391,6.005353968462196e-06,0.5735498777583018,8.027174454339098e-08,0.4685463083278248
6.005107862620393e-06,0.7679508384090454,6.108712842773447e-06,0.760474233783005,6.005363460297439e-06,0.5657849274991257,8.067661485806701e-08,0.4698221731392326
6.005111601032993e-06,0.7637317098322965,6.111291130395131e-06,0.7632991262724879,6.005374029068999e-06,0.5580855576345631,8.108687607066853e-08,0.4705887766277526
6.005116376527073e-06,0.7588223892554973,6.114763777321262e-06,0.7663153217658681,6.005386752249219e-06,0.5506111437193854,8.143962023458336e-08,0.4707258721334001
6.005121998135395e-06,0.7546505560466145,6.118561321704288e-06,0.768814820250892,6.005398737238391e-06,0.5444102547070588,8.177615392430753e-08,0.4704149992530516
6.005126306777664e-06,0.7528042188582045,6.122743312451379e-06,0.7708492946717456,6.005413576153092e-06,0.5365832154688219,8.21227849707401e-08,0.4697496771212063
6.00513024538937e-06,0.7519682546659615,6.127309080279709e-06,0.7724473765893474,6.005431390150976e-06,0.5273867799034671,8.249779191009827e-08,0.468789804152622
6.005134279799819e-06,0.7515107754134266,6.132065367067317e-06,0.7736180746034541,6.005449191893716e-06,0.5194214935411827,8.289045831488102e-08,0.467727300091355
6.005138851802253e-06,0.7507373955572005,6.136932064710032e-06,0.7744490366596177,6.005472812274534e-06,0.5105963799850866,8.333782361018182e-08,0.4667195000664269
6.005144684473974e-06,0.7482773530510286,6.142104968649359e-06,0.7750523822396335,6.005499102255418e-06,0.5020419191263473,8.375576691969893e-08,0.4661718480344171
6.00514995442147e-06,0.7442365962440816,6.147719321929768e-06,0.7754871899600752,6.005532209244206e-06,0.4928113080082922,8.413458279393087e-08,0.4660994156484116
6.005154389251543e-06,0.7396370404040751,6.153981706693922e-06,0.7757973312498383,6.005577759245267e-06,0.4826821559737527,8.451267725551531e-08,0.4664347452974272
6.005158812907494e-06,0.7344274860417138,6.161085495933164e-06,0.7760096920246754,6.005623392238446e-06,0.474743373821098,8.491926105343046e-08,0.4671485843311675
6.005163755074276e-06,0.7286695695857995,6.169326395955398e-06,0.7761474771953047,6.005669999774809e-06,0.468326173163977,8.533705575248186e-08,0.4680689104439782
6.005169951154943e-06,0.7226378116121585,6.178870191815195e-06,0.7762272970916396,6.005723593407156e-06,0.4626668767402046,8.578522333462316e-08,0.4689810296437412
6.005175802384527e-06,0.7185204965303034,6.190676482223764e-06,0.7762688037585439,6.005764448930235e-06,0.4594435191449703,8.630881506778148e-08,0.4696291312204997
6.005180763544502e-06,0.7159829164415151,6.204991213413363e-06,0.7762828198049672,6.005805832788382e-06,0.457041475054577,8.674330242898141e-08,0.4697154506372536
6.005185823630043e-06,0.7136589091600741,6.223537309550932e-06,0.776280828582564,6.005835993276847e-06,0.4557993957729587,8.715324885008185e-08,0.4694288836116899
6.005191862892357e-06,0.7101727968576015,6.243979259539471e-06,0.7762715134516008,6.005858998972093e-06,0.4551194176682197,8.758424971083668e-08,0.4688513737734533
6.005198631825914e-06,0.7044953345683086,6.267702180640017e-06,0.7762589768998165,6.005892251110368e-06,0.4545000281850888,8.804238896760981e-08,0.4681114975952662
6.005204531427787e-06,0.6980604163458497,6.296307484446176e-06,0.7762439810920443,6.005923451274367e-06,0.4542630825135276,8.854035384167354e-08,0.4674003368958404
6.005210088314945e-06,0.6912911243540932,6.333688333683768e-06,0.7762247339280994,6.005950748312468e-06,0.4542915068599059,8.908475921409027e-08,0.4669692001096257
6.005216321419707e-06,0.6838674945661477,6.38601659778911e-06,0.7761979564434619,6.005980001026977e-06,0.4545263831132866,8.95527310563547e-08,0.4669754034355336
6.005223636429156e-06,0.6763786831280031,6.469977644512758e-06,0.776155059871142,6.00601484826636e-06,0.4550314995824975,9.001412807166542e-08,0.467303563824706
6.005230668932478e-06,0.6704732296170008,6.637899737960054e-06,0.776069337475277,6.006056824813784e-06,0.4558964602572315,9.052350878152914e-08,0.4678926455964765
6.00523704939582e-06,0.6656035232505987,6.847899737960054e-06,0.7759621569520248,6.006105841156143e-06,0.457173636936166,9.104582956392068e-08,0.4685213013254345
6.005244276269314e-06,0.659572346357029,7.057899737960053e-06,0.7758549715539441,6.006164673362427e-06,0.4589747651208169,9.165429264410758e-08,0.4689898251868736
6.005252532881685e-06,0.6511813254778859,7.267899737960053e-06,0.7757477823536811,6.006221038014381e-06,0.4608885577594077,9.220711996740167e-08,0.4690456146958474
6.005260382323357e-06,0.6419597608066898,7.477899737960053e-06,0.7756405918417237,6.006277866572857e-06,0.4629374666333054,9.27196684556849e-08,0.4687973775921435
6.005267957917872e-06,0.6327759972976494,7.687899737960052e-06,0.7755334005090443,6.006338628996717e-06,0.4652064951410982,9.326851419546913e-08,0.4683415244515213
6.005277547531187e-06,0.622028450361152,7.897899737960052e-06,0.7754262083104023,6.006406074740966e-06,0.4677721372888154,9.385189789656648e-08,0.4678538675963331
6.005287587176909e-06,0.6119745395911425,8.107899737960052e-06,0.7753190152096872,6.006484199190748e-06,0.47075832914356,9.453789484661968e-08,0.4675232720973921
6.005296672249326e-06,0.6031726153325032,8.317899737960052e-06,0.775211821201057,6.006569405094766e-06,0.4739888008795045,9.514892252859249e-08,0.4675436347431292
6.005307865821049e-06,0.5915694904047532,8.52e-06,0.7751086587401522,6.006658353539613e-06,0.4772946862595852,9.573418151195257e-08,0.467804462976692
6.005320173778289e-06,0.5778905270553468,8.520234375e-06,0.7956344743858381,6.006752578219258e-06,0.4806923344998265,9.638925350914378e-08,0.4682072981481246
6.005331810253992e-06,0.5650318239401479,8.520562764992228e-06,0.8057980631898413,6.006854766754139e-06,0.4842314819004932,9.708762363369948e-08,0.4685359418757808
6.005345876826019e-06,0.5505318942740863,8.520666435689591e-06,0.8088454268995913,6.006967853794371e-06,0.4879520672551434,9.785562240454862e-08,0.4686123549743766
6.005362335940723e-06,0.5346238121722419,8.520764064254062e-06,0.8117453166043469,6.007095051548159e-06,0.491876637570866,9.854024655531428e-08,0.4684406092526983
6.005379817566591e-06,0.5182273374707771,8.520959321383006e-06,0.8173134634354254,6.00723956970622e-06,0.495994141191752,9.927538367926937e-08,0.4681457487273089
6.005402057355515e-06,0.4984671115818898,8.52119282378611e-06,0.8236472540491769,6.00739595270337e-06,0.5000428407920088,1.000782846658881e-07,0.4679019330792608
6.005427298419649e-06,0.4784786256871786,8.521472257090295e-06,0.8307080015431425,6.00757116068601e-06,0.5040924794355157,1.010117406721719e-07,0.4678744517532287
6.005456364504448e-06,0.4586976643248654,8.521768785785131e-06,0.8375463834455507,6.007774497220184e-06,0.5081841581122054,1.018243048322231e-07,0.4680377529886865
6.005488884149007e-06,0.440182076986493,8.522058726611282e-06,0.8435883663742075,6.008019688901217e-06,0.5123199317199832,1.027451604916074e-07,0.4682596959375073
6.005524602894007e-06,0.4237907338528442,8.522337066330236e-06,0.8488409366605352,6.008305066075284e-06,0.5161480664463387,1.037797626344019e-07,0.468362195919057
6.005558320845048e-06,0.4115543803233309,8.522591732912753e-06,0.8532519977203035,6.00858957714367e-06,0.5190281364073898,1.048028737804964e-07,0.4682843042615582
6.005592432147176e-06,0.4017090284804598,8.522819417163358e-06,0.8569486362104752,6.008881296123603e-06,0.5211374768539206,1.05850355661344e-07,0.4681402450777257
6.005631255400748e-06,0.3928731818279183,8.523059604848e-06,0.8606782455816666,6.009187227827618e-06,0.5225649252185773,1.070618753642973e-07,0.4680638194890138
6.005675739288034e-06,0.3851133724061838,8.523305005776237e-06,0.8643927324510911,6.009512800539735e-06,0.5233387670060324,1.084077974789657e-07,0.4681207446493996
6.005713542940474e-06,0.3800920687469544,8.523562062514374e-06,0.8682657613972751,6.00986697925139e-06,0.5234537544295979,1.097632236972625e-07,0.4682104671301059
6.005740346870637e-06,0.377255482528902,8.523844536779302e-06,0.8725921518728563,6.010257491350456e-06,0.5228609182796702,1.114136474990028e-07,0.4682311111992138
6.005760832707571e-06,0.375433027671296,8.524146343233638e-06,0.8773805359097108,6.010692785077965e-06,0.521485262964885,1.131778862333759e-07,0.4681849231634403
6.005784750904043e-06,0.3736323776455435,8.52448024643592e-06,0.8829497042121788,6.01118946355743e-06,0.5191950381043451,1.152843555101209e-07,0.4681611793195766
6.005814954250973e-06,0.3717981762631177,8.524874180839929e-06,0.8899379899976507,6.011762489888796e-06,0.5158279198221475,1.181723039141327e-07,0.4681856489987581
6.005839368460934e-06,0.3706332671601966,8.525203353636609e-06,0.8961330788721782,6.012446609723616e-06,0.5110663909081217,1.213069400869945e-07,0.4681987057614062
6.005863798207256e-06,0.3697139583907524,8.525510860160229e-06,0.902205784152609,6.01329730954057e-06,0.5043645522808901,1.263452994487916e-07,0.4681948940211781
6.005892801945866e-06,0.3688954098918709,8.525826984283096e-06,0.908721504202022,6.014238145832827e-06,0.4962539895350579,1.325307557768528e-07,0.4681984947748956
6.005929185186842e-06,0.3682184014231272,8.526170312983249e-06,0.9160933089687131,6.015298415120245e-06,0.4865119461717715,1.421701642945259e-07,0.4682055070576842
6.005971940885385e-06,0.3678279008064476,8.526566828163507e-06,0.9249692384485095,6.016528375822673e-06,0.4746447870441603,1.460915698807063e-07,0.4682071450555759
6.006020012890223e-06,0.3678029399822819,8.527048577624673e-06,0.9362529338090436,6.018002092057609e-06,0.4597934008182893,1.539343810530669e-07,0.4682101986865387
6.006070945257164e-06,0.3681487467521288,8.527660448135837e-06,0.9513547352176293,6.019001046028804e-06,0.4493309656465067,1.696200033977882e-07,0.4682150506759139
6.00612203448984e-06,0.3687927286426663,8.528449923772789e-06,0.9721173963273649,6.02e-06,0.4385681356166174,1.761481729860277e-07,0.4682165242422658
6.006175721732729e-06,0.3697139072564521,8.529398854038475e-06,0.9990628553559797,6.0200312173116e-06,0.4517368382946861,1.892045121625067e-07,0.468218838941837
6.006234407117047e-06,0.3709361678209078,8.530535453606423e-06,1.034453210632011,6.020080743381195e-06,0.4550130755242373,2.143374417957683e-07,0.4682216115193011
6.006300587591649e-06,0.3725111147814395,8.531876995554265e-06,1.08111600578234,6.020101568787225e-06,0.4538278180591505,2.484721932225789e-07,0.4682234158003413
6.006370767855963e-06,0.3743399381171596,8.533193456690035e-06,1.132459397313092,6.02012267008641e-06,0.4542288512264525,2.902288771893467e-07,0.4682241716487954
6.006446618587773e-06,0.3764335075965127,8.534096728345018e-06,1.170840897848112,6.020144726615658e-06,0.4553725848618967,3.420242738670461e-07,0.468224327974392
6.006527684748977e-06,0.3787438348071291,8.535e-06,1.212086717845412,6.020174296953541e-06,0.4561223099878594,4.099419052617283e-07,0.4682242449117273
6.00661635647656e-06,0.3812987972222187,8.535092610747942e-06,1.199344685695021,6.02020434410874e-06,0.4566220372083006,5.083716029267303e-07,0.4682241328321957
6.006715853336327e-06,0.3841432867186371,8.535185327972982e-06,1.199082527289455,6.020249665031369e-06,0.4577273107529867,6.776257341331354e-07,0.4682240602017294
6.006827607134681e-06,0.3872543073180357,8.535237077665419e-06,1.199403043552935,6.020309117784344e-06,0.4591669650632472,8.876257341331354e-07,0.4682240231248577
6.006936673355199e-06,0.3901633703815119,8.53528456862356e-06,1.19928952988876,6.020393799357624e-06,0.4610968179398074,1.097625734133135e-06,0.46822398850932
6.007049026637476e-06,0.3929985861102926,8.535364831578202e-06,1.199270965877163,6.020562478813739e-06,0.4648431353168146,1.307625734133135e-06,0.4682239504616718
6.007169325004793e-06,0.3958321357736792,8.535461893388101e-06,1.199291890393618,6.020760095789544e-06,0.469027976662969,1.517625734133135e-06,0.4682239112801806
6.00730173195865e-06,0.3986961349114709,8.535610638058656e-06,1.199286580994895,6.020968873061987e-06,0.4732289686299684,1.727625734133136e-06,0.4682238720214997
6.007452256819412e-06,0.4016220069879984,8.535824319237285e-06,1.199280288268348,6.021210325657371e-06,0.4778391528839634,1.937625734133136e-06,0.4682238328206642
6.007628009793103e-06,0.4045988709243233,8.536083373955183e-06,1.199271199780123,6.021506100746155e-06,0.4831714135641939,2.147625734133136e-06,0.4682237936414655
6.007839383509722e-06,0.4075768334775351,8.536365703740627e-06,1.199259740216801,6.021910814413629e-06,0.4899985443861568,2.357625734133136e-06,0.4682237544642797
6.008093483713562e-06,0.4103455129889855,8.536676654530499e-06,1.199246442568216,6.022382113146207e-06,0.4973951420727498,2.567625734133136e-06,0.4682237152861414
6.008375356320809e-06,0.4124752896985673,8.537044279760109e-06,1.199230337393485,6.022885144584813e-06,0.504771569993492,2.777625734133136e-06,0.4682236761075946
6.008673238578503e-06,0.413773054944662,8.537513215951886e-06,1.19920950791224,6.023443319916884e-06,0.5124781752754247,2.987625734133136e-06,0.4682236369290001
6.008983400148217e-06,0.4142259348089038,8.53819590006853e-06,1.199178716518252,6.024082034829671e-06,0.5208377916032899,3.197625734133136e-06,0.4682235977504209
6.009309329338094e-06,0.4138685415142147,8.538899672010212e-06,1.199146348591061,6.024842028837679e-06,0.5303256220159348,3.407625734133136e-06,0.4682235585718492
6.00965535283946e-06,0.4127158743190414,8.539639092509559e-06,1.199111550290115,6.025794913820068e-06,0.5417345610612403,3.617625734133136e-06,0.4682235193932788
