IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.528465E-04,1.54930608,1.50838835,1.5295944852941177
0.0003,+4.455215E-04,1.54918288,1.45606786,1.4767344852941178
0.0005,+6.424566E-04,1.54912353,1.40373291,1.4238744852941176
0.001,+1.138011E-03,1.54902158,1.27281744,1.2917244852941177
0.002,+2.129375E-03,1.54890318,1.01114364,1.0274244852941177
0.003,+3.123293E-03,1.54910205,0.74945715,0.7631244852941176
0.004,+4.114826E-03,1.54903827,0.488029844,0.4988244852941177
0.005,+5.110498E-03,1.54897597,0.225505704,0.23452448529411773
0.006,+6.102566E-03,1.54900275,-0.0360297785,-0.029775514705882244
0.007,+7.092118E-03,1.54900773,-0.296908499,-0.2940755147058822
0.008,+8.084510E-03,1.54889438,-0.558501176,-0.5583755147058824
0.009,+9.075933E-03,1.54885542,-0.819918066,-0.8226755147058824
0.01,+1.006836E-02,1.54886616,-1.08155401,-1.0869755147058824
