IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.392525E-04,1.39763219,1.35931521,1.3790114705882353
0.0003,+5.324950E-04,1.3974596,1.30693966,1.3261514705882351
0.0005,+7.300272E-04,1.39743176,1.25459377,1.2732914705882352
0.001,+1.225981E-03,1.39739418,1.12377702,1.1411414705882352
0.002,+2.218045E-03,1.39727133,0.862090114,0.8768414705882351
0.003,+3.210219E-03,1.39719629,0.600414124,0.6125414705882352
0.004,+4.202365E-03,1.39714342,0.338771681,0.34824147058823507
0.005,+5.197060E-03,1.39711617,0.0764680646,0.08394147058823509
0.006,+6.188801E-03,1.39710891,-0.185008307,-0.1803585294117649
0.007,+7.178042E-03,1.39710708,-0.445919512,-0.44465852941176487
0.008,+8.170285E-03,1.39710758,-0.707564251,-0.7089585294117651
0.009,+9.161119E-03,1.39706455,-0.968884282,-0.9732585294117646
0.01,+1.015336E-02,1.39707853,-1.23046363,-1.237558529411765
