IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.551720E-04,1.6001976,1.55797204,1.5797888235294117
0.0003,+4.478735E-04,1.60005591,1.50560255,1.5269288235294118
0.0005,+6.448700E-04,1.59994138,1.45327729,1.474068823529412
0.001,+1.140345E-03,1.59984819,1.32241068,1.341918823529412
0.002,+2.132444E-03,1.59973881,1.06074233,1.077618823529412
0.003,+3.123970E-03,1.59969875,0.799252909,0.8133188235294119
0.004,+4.116304E-03,1.59962384,0.537563681,0.5490188235294118
0.005,+5.108871E-03,1.59961123,0.275972435,0.2847188235294118
0.006,+6.104009E-03,1.59953195,0.013612637,0.020418823529411823
0.007,+7.095980E-03,1.59956539,-0.247859817,-0.24388117647058816
0.008,+8.085502E-03,1.59950589,-0.50871878,-0.5081811764705884
0.009,+9.077634E-03,1.59943807,-0.770345756,-0.7724811764705883
0.01,+1.006997E-02,1.59942101,-1.03194934,-1.0367811764705883
