IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.831867E-04,1.44779049,1.40890009,1.4292058088235293
0.0003,+4.765996E-04,1.44789289,1.35657458,1.3763458088235294
0.0005,+6.737640E-04,1.44778069,1.30420802,1.3234858088235293
0.001,+1.169410E-03,1.44782033,1.17337131,1.1913358088235293
0.002,+2.161703E-03,1.44763009,0.911678748,0.9270358088235293
0.003,+3.152871E-03,1.44755388,0.650237142,0.6627358088235293
0.004,+4.145191E-03,1.44749662,0.38861983,0.39843580882352936
0.005,+5.140657E-03,1.44745874,0.126179329,0.13413580882352916
0.006,+6.132614E-03,1.44748425,-0.135338495,-0.13016419117647082
0.007,+7.122072E-03,1.44748565,-0.396326281,-0.3944641911764708
0.008,+8.113489E-03,1.44735519,-0.657766583,-0.658764191176471
0.009,+9.105921E-03,1.44740692,-0.919293512,-0.9230641911764705
0.01,+1.009771E-02,1.44728942,-1.18090766,-1.187364191176471
