IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.316819E-04,1.39322109,1.35031785,1.3790114705882353
0.0003,+1.127907E-03,1.39286174,1.29845332,1.3261514705882351
0.0005,+1.326641E-03,1.39324765,1.24656692,1.2732914705882352
0.001,+1.821593E-03,1.39295979,1.11688821,1.1411414705882352
0.002,+2.807904E-03,1.39282804,0.857609392,0.8768414705882351
0.003,+3.790987E-03,1.39286804,0.598306566,0.6125414705882352
0.004,+4.777179E-03,1.39283575,0.339040216,0.34824147058823507
0.005,+5.763387E-03,1.39290153,0.0791274455,0.08394147058823509
0.006,+6.748535E-03,1.39301194,-0.180006688,-0.1803585294117649
0.007,+7.729479E-03,1.39308984,-0.43852907,-0.44465852941176487
0.008,+8.712372E-03,1.39310611,-0.697783305,-0.7089585294117651
0.009,+9.696089E-03,1.39317411,-0.956754437,-0.9732585294117646
0.01,+1.049990E-02,1.39262944,-1.21594942,-1.237558529411765
