IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.431022E-04,1.69299053,1.64578642,1.6801774999999999
0.0003,+1.138896E-03,1.69280663,1.5938702,1.6273175
0.0005,+1.336492E-03,1.69264808,1.54200664,1.5744574999999998
0.001,+1.829435E-03,1.69252376,1.41229275,1.4423074999999999
0.002,+2.815599E-03,1.69242694,1.15294757,1.1780074999999999
0.003,+3.800927E-03,1.69239049,0.89365714,0.9137074999999999
0.004,+4.787318E-03,1.69311091,0.634584077,0.6494074999999999
0.005,+5.769542E-03,1.69295747,0.37529626,0.38510749999999994
0.006,+6.759258E-03,1.69336165,0.115223708,0.12080749999999973
0.007,+7.741913E-03,1.69321647,-0.143892715,-0.14349250000000024
0.008,+8.724228E-03,1.69320932,-0.402525852,-0.4077925
0.009,+9.708032E-03,1.69319733,-0.661567944,-0.6720925
0.01,+1.049989E-02,1.68733474,-0.920734677,-0.9363925
