IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.010581E-04,0.795276164,0.759425333,0.7766794117647059
0.0003,+1.103247E-03,0.795075844,0.707557756,0.7238194117647059
0.0005,+1.302148E-03,0.795033152,0.655685292,0.670959411764706
0.001,+1.797112E-03,0.795689146,0.526049435,0.538809411764706
0.002,+2.783237E-03,0.794993571,0.267015916,0.2745094117647059
0.003,+3.771542E-03,0.794875386,0.00690353667,0.010209411764705911
0.004,+4.756615E-03,0.794972359,-0.252182411,-0.2540905882352942
0.005,+5.738575E-03,0.795020852,-0.510771918,-0.5183905882352942
0.006,+6.721477E-03,0.794718493,-0.769769537,-0.7826905882352944
0.007,+7.705993E-03,0.795546472,-1.02901314,-1.0469905882352943
0.008,+8.692226E-03,0.795114173,-1.28824447,-1.311290588235294
0.009,+9.679515E-03,0.796181682,-1.54744188,-1.5755905882352936
0.01,+1.049989E-02,0.794828549,-1.80668009,-1.839890588235294
