IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.032621E-04,0.894645396,0.857942452,0.8770680882352941
0.0003,+1.105244E-03,0.894140488,0.806037887,0.8242080882352941
0.0005,+1.304858E-03,0.894094337,0.754145974,0.7713480882352941
0.001,+1.798964E-03,0.894446378,0.624541929,0.6391980882352941
0.002,+2.784904E-03,0.893875152,0.365245602,0.37489808823529414
0.003,+3.773312E-03,0.893782366,0.105336552,0.11059808823529416
0.004,+4.757559E-03,0.893833694,-0.153822264,-0.15370191176470593
0.005,+5.739578E-03,0.894578262,-0.412335421,-0.4180019117647059
0.006,+6.725421E-03,0.893987202,-0.671625141,-0.6823019117647059
0.007,+7.707949E-03,0.894068302,-0.930567809,-0.9466019117647059
0.008,+8.692754E-03,0.894341414,-1.18979079,-1.2109019117647062
0.009,+9.677287E-03,0.894499139,-1.44900756,-1.4752019117647057
0.01,+1.049990E-02,0.893972654,-1.70821576,-1.7395019117647061
