IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.190610E-04,1.19324677,1.15330148,1.1782341176470588
0.0003,+1.119045E-03,1.19316867,1.10144186,1.1253741176470589
0.0005,+1.316121E-03,1.19300138,1.0495558,1.0725141176470587
0.001,+1.813579E-03,1.1932755,0.919874553,0.9403641176470587
0.002,+2.798317E-03,1.19297926,0.660808535,0.6760641176470588
0.003,+3.782307E-03,1.19305692,0.401538032,0.41176411764705867
0.004,+4.771734E-03,1.19325293,0.141453216,0.1474641176470588
0.005,+5.756956E-03,1.19410354,-0.11769145,-0.1168358823529414
0.006,+6.738560E-03,1.19318499,-0.376274621,-0.3811358823529414
0.007,+7.719750E-03,1.19391029,-0.635395018,-0.6454358823529414
0.008,+8.705038E-03,1.19322619,-0.894525718,-0.9097358823529411
0.009,+9.688583E-03,1.19343059,-1.15372549,-1.174035882352941
0.01,+1.049989E-02,1.19279563,-1.41294491,-1.438335882352941
