IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.270604E-04,1.29359013,1.2517883,1.2786227941176471
0.0003,+1.125412E-03,1.2934585,1.19994907,1.2257627941176472
0.0005,+1.322744E-03,1.29303742,1.14804547,1.172902794117647
0.001,+1.818738E-03,1.29327094,1.018377,1.040752794117647
0.002,+2.803003E-03,1.293079,0.759084894,0.7764527941176471
0.003,+3.788132E-03,1.29299401,0.500016899,0.512152794117647
0.004,+4.778165E-03,1.29313736,0.239907528,0.24785279411764694
0.005,+5.760113E-03,1.29315334,-0.0192983159,-0.016447205882353044
0.006,+6.742523E-03,1.293298,-0.277795349,-0.280747205882353
0.007,+7.726245E-03,1.29318145,-0.537008298,-0.5450472058823532
0.008,+8.711631E-03,1.29363003,-0.796032728,-0.809347205882353
0.009,+9.692632E-03,1.29343455,-1.05526014,-1.0736472058823525
0.01,+1.049989E-02,1.2928521,-1.31448398,-1.337947205882353
