IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.374574E-04,1.49347621,1.44861481,1.4794001470588236
0.0003,+1.135097E-03,1.49342068,1.39676391,1.4265401470588235
0.0005,+1.332505E-03,1.4934016,1.34489457,1.3736801470588236
0.001,+1.826233E-03,1.49308832,1.21544498,1.2415301470588234
0.002,+2.810640E-03,1.49315681,0.956128869,0.9772301470588235
0.003,+3.796961E-03,1.4929679,0.696818383,0.7129301470588235
0.004,+4.780493E-03,1.49309682,0.437536952,0.4486301470588234
0.005,+5.769679E-03,1.4932821,0.177572505,0.18433014705882345
0.006,+6.755003E-03,1.49360709,-0.081606117,-0.07996985294117676
0.007,+7.733554E-03,1.4934265,-0.34001363,-0.34426985294117673
0.008,+8.718379E-03,1.49344617,-0.599268207,-0.6085698529411765
0.009,+9.702476E-03,1.4935197,-0.858506888,-0.8728698529411765
0.01,+1.049989E-02,1.49303804,-1.11772389,-1.137169852941177
