IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.152259E-04,1.09370893,1.05478312,1.0778454411764706
0.0003,+1.117274E-03,1.09435239,1.00313212,1.0249854411764707
0.0005,+1.310887E-03,1.09329287,0.951240542,0.9721254411764707
0.001,+1.807302E-03,1.09326407,0.821588317,0.8399754411764706
0.002,+2.792456E-03,1.09317325,0.562279048,0.5756754411764706
0.003,+3.780148E-03,1.09326657,0.302978282,0.31137544117647065
0.004,+4.767374E-03,1.09369873,0.0430132531,0.04707544117647067
0.005,+5.750042E-03,1.09356104,-0.216112491,-0.2172245588235293
0.006,+6.733402E-03,1.09406659,-0.474571466,-0.4815245588235293
0.007,+7.715093E-03,1.0934542,-0.733791829,-0.7458245588235293
0.008,+8.699930E-03,1.09342526,-0.992965292,-1.0101245588235295
0.009,+9.684083E-03,1.09340203,-1.25222877,-1.2744245588235295
0.01,+1.049989E-02,1.09297808,-1.51120857,-1.5387245588235294
