VIN,ITOT,VOUT,VDROP
3.3,+3.109692E-03,1.20664646,-0.279238911
3.2,+3.097775E-03,1.20639914,-0.279246789
3.1,+3.087388E-03,1.20627042,-0.279218693
3.0,+3.077662E-03,1.20629052,-0.279196815
2.9,+3.067890E-03,1.20631874,-0.279145154
2.8,+3.058013E-03,1.20631222,-0.279168288
2.7,+3.049360E-03,1.20633352,-0.279136656
2.6,+3.040628E-03,1.20640607,-0.279189184
2.5,+3.031302E-03,1.20641658,-0.279211298
2.4,+3.022531E-03,1.20645227,-0.279206839
2.3,+3.012930E-03,1.2065117,-0.279226768
2.2,+2.996168E-03,1.1939356,-0.281012061
2.1,+2.819062E-03,1.13377019,-0.27922083
2.0,+2.619688E-03,1.03460426,-0.279225701
1.9,+2.419347E-03,0.935432553,-0.279285507
1.8,+2.219664E-03,0.836427062,-0.27926306
1.7,+2.019884E-03,0.737453162,-0.279312519
1.6,+1.820180E-03,0.638539201,-0.279313545
1.5,+1.620707E-03,0.539596268,-0.279363119
1.4,+1.421572E-03,0.440914128,-0.279371561
1.3,+1.222824E-03,0.342392994,-0.279370738
1.2,+1.025003E-03,0.244206399,-0.279396424
