VIN,ITOT,VOUT,VDROP
3.3,+3.106327E-03,2.00439764,0.518688832
3.2,+3.094876E-03,2.00413712,0.518664441
3.1,+3.082858E-03,2.00418658,0.518650078
3.0,+3.054402E-03,2.00474249,0.518650178
2.9,+2.870633E-03,1.93524907,0.518634672
2.8,+2.672530E-03,1.83611488,0.518614873
2.7,+2.472364E-03,1.73698449,0.518577309
2.6,+2.272667E-03,1.63795611,0.51854293
2.5,+2.073253E-03,1.53902935,0.518526629
2.4,+1.873631E-03,1.44019055,0.518513777
2.3,+1.674360E-03,1.34143296,0.518478075
2.2,+1.475420E-03,1.24293124,0.518474239
2.1,+1.276896E-03,1.14453872,0.51846414
2.0,+1.078840E-03,1.04637413,0.518466022
