IL,ITOT,VOUT,VDROP
0.0001,+3.606211E-03,1.59205367,0.764334528
0.0003,+3.771777E-03,1.59205334,0.711712938
0.0005,+3.963191E-03,1.59206599,0.659089511
0.001,+4.457752E-03,1.59234729,0.527512718
0.002,+5.447770E-03,1.59233224,0.264571071
0.003,+6.440873E-03,1.59200417,0.000582318557
0.004,+7.431627E-03,1.59206312,-0.2623716
0.005,+8.420111E-03,1.59202762,-0.524769784
0.006,+9.411748E-03,1.59208705,-0.787662641
0.007,+1.040352E-02,1.59222508,-1.05077173
0.008,+1.049988E-02,1.52620405,-1.31389152
0.009,+1.049988E-02,1.27907995,-1.57700722
0.01,+1.049988E-02,1.03900731,-1.8401353
