VIN,ITOT,VOUT,VDROP
1.8,+6.105381E-03,1.39131534,-0.0992483845
1.775,+6.059331E-03,1.3913472,-0.0992483373
1.75,+6.043889E-03,1.39128792,-0.0992744348
1.725,+6.033868E-03,1.39117606,-0.0992568715
1.7,+6.023908E-03,1.39115845,-0.0992628288
1.675,+6.015364E-03,1.3910949,-0.0992808675
1.65,+6.006997E-03,1.39114286,-0.0992718968
1.625,+5.999623E-03,1.39124657,-0.0992892988
1.6,+5.990631E-03,1.39122374,-0.099293755
1.575,+5.982934E-03,1.39126112,-0.0992857573
1.55,+5.975168E-03,1.39130971,-0.0992912086
1.525,+5.967980E-03,1.39140701,-0.0992805839
1.5,+5.959948E-03,1.39147772,-0.0992840226
1.475,+5.953675E-03,1.39182209,-0.0992921232
1.45,+5.946106E-03,1.39188048,-0.0992661091
1.425,+5.940336E-03,1.39190575,-0.0992677965
1.4,+5.896907E-03,1.3825708,-0.0992784656
1.375,+5.771602E-03,1.35777583,-0.0992721553
1.35,+5.646456E-03,1.33286576,-0.0992751326
1.325,+5.523351E-03,1.30796888,-0.0992849261
1.3,+5.402104E-03,1.28303119,-0.0992820628
1.275,+5.283507E-03,1.25812198,-0.0992787687
1.25,+5.167523E-03,1.2331845,-0.0992830469
1.225,+5.054228E-03,1.20825976,-0.0992914783
1.2,+4.943641E-03,1.18333937,-0.0992885816
1.175,+4.835255E-03,1.1583647,-0.099277287
1.15,+4.729240E-03,1.13342551,-0.0992793191
1.125,+4.625163E-03,1.10845784,-0.0992706736
1.1,+4.522768E-03,1.08349106,-0.0992716911
1.075,+4.421579E-03,1.05850564,-0.0992868331
1.05,+4.321704E-03,1.0335559,-0.0992935548
1.025,+4.222504E-03,1.00854965,-0.099273081
1.0,+4.124143E-03,0.983558146,-0.0992627009
