IL,ITOT,VOUT,VDROP
0.0001,+3.400625E-03,1.29476323,0.61391142
0.0003,+3.577051E-03,1.29464802,0.561396366
0.0005,+3.771336E-03,1.29474554,0.508835964
0.001,+4.266869E-03,1.29465237,0.377493977
0.002,+5.262248E-03,1.29445939,0.11400309
0.003,+6.254390E-03,1.29464661,-0.148575409
0.004,+7.244010E-03,1.29455848,-0.410324115
0.005,+8.236164E-03,1.29465564,-0.67304469
0.006,+9.227416E-03,1.29455618,-0.935401622
0.007,+1.021807E-02,1.29464222,-1.19806806
0.008,+1.049991E-02,1.29364939,-1.46071582
0.009,+1.049990E-02,1.08771665,-1.72342223
0.01,+1.049989E-02,0.871793772,-1.98609362
