IL,ITOT,VOUT,VDROP
0.0001,+3.207657E-03,1.19484399,0.564093944
0.0003,+3.385906E-03,1.19480175,0.511562023
0.0005,+3.579832E-03,1.19476208,0.459026371
0.001,+4.076018E-03,1.1945858,0.327652684
0.002,+5.072911E-03,1.19448606,0.0640941826
0.003,+6.065305E-03,1.19442435,-0.198454796
0.004,+7.052921E-03,1.19452424,-0.460143252
0.005,+8.046685E-03,1.19439719,-0.722793637
0.006,+9.037106E-03,1.1943594,-0.985431289
0.007,+1.002961E-02,1.19439543,-1.24810617
0.008,+1.049991E-02,1.19368737,-1.51057389
0.009,+1.049989E-02,1.03953462,-1.77322682
0.01,+1.049989E-02,0.822241417,-2.0359194
