IL,ITOT,VOUT,VDROP
0.0001,+3.970633E-03,1.59380388,0.763514401
0.0003,+4.146204E-03,1.59382356,0.710985965
0.0005,+4.338139E-03,1.59377711,0.658405252
0.001,+4.832408E-03,1.59384595,0.52707326
0.002,+5.823615E-03,1.59388962,0.264575119
0.003,+6.819474E-03,1.59384158,0.000966612221
0.004,+7.809950E-03,1.59389032,-0.261519739
0.005,+8.799248E-03,1.59375485,-0.523387026
0.006,+9.790863E-03,1.59373056,-0.785833807
0.007,+1.049991E-02,1.59353603,-1.04849614
0.008,+1.049990E-02,1.43531024,-1.31112324
0.009,+1.049990E-02,1.24866368,-1.57382593
0.01,+1.049989E-02,1.01877824,-1.83645864
