IL,ITOT,VOUT,VDROP
0.0001,+2.056692E-03,0.597807093,0.26490853
0.0003,+2.243879E-03,0.597688628,0.211370873
0.0005,+2.440876E-03,0.597563268,0.158829089
0.001,+2.940607E-03,0.597466986,0.0275164728
0.002,+3.936441E-03,0.597109132,-0.235020249
0.003,+4.928452E-03,0.596904639,-0.496843399
0.004,+5.921948E-03,0.596772824,-0.759251937
0.005,+6.914651E-03,0.596555244,-1.02191463
0.006,+7.907263E-03,0.596518602,-1.28460391
0.007,+8.900471E-03,0.59648923,-1.54727488
0.008,+9.892691E-03,0.596474527,-1.80995913
0.009,+1.049990E-02,0.595613751,-2.07245281
0.01,+1.049988E-02,0.593682694,-2.33504996
