IL,ITOT,VOUT,VDROP
0.0001,+2.827030E-03,0.995629951,0.46430497
0.0003,+3.006412E-03,0.995594523,0.411795592
0.0005,+3.201680E-03,0.995764752,0.359214697
0.001,+3.702696E-03,0.995569877,0.227004408
0.002,+4.695029E-03,0.995335329,-0.0356092288
0.003,+5.683803E-03,0.995352628,-0.297259944
0.004,+6.677321E-03,0.995355092,-0.559877452
0.005,+7.669031E-03,0.995134462,-0.822582398
0.006,+8.662777E-03,0.995271547,-1.08522587
0.007,+9.654431E-03,0.995342356,-1.34767193
0.008,+1.049991E-02,0.994969793,-1.61032289
0.009,+1.049989E-02,0.993553699,-1.87300101
0.01,+1.049988E-02,0.723508085,-2.13568067
